,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
novčanica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['novčanic']
novčanik,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['novčani']
novčić,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['novčić']
nozdrva,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['nozdrv']
noć,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['noć']
noćeNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['noćeN']
noćobdija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['noćobdij']
nož,['eve'],[''],['evima'],['u'],"['ev', 'a']",['a'],['evima'],['evi'],['em'],[''],['evi'],['u'],['nož']
nožica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['nožic']
nožice,['e'],,['ama'],,['a'],,['ama'],['e'],,,['e'],,['nožic']
nožić,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['nožić']
nudist,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['nudist']
nuklearka,['ke'],['ku'],['kama'],['ci'],"['k', 'a']",['ke'],['kama'],['ke'],['kom'],['ka'],['ke'],['ko'],['nuklear']
nukleus,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['nukleus']
nula,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['nul']
nužda,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['nužd']
nužnik,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['nužni']
nužnost,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['nužnost']
oDak,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['oDa']
oDačar,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['oDačar']
oaza,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['oaz']
obLetnica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['obLetnic']
oba,[''],,['ma'],,['ju'],,['ma'],[''],,,[''],,['oba']
obad,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['obad']
obala,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['obal']
obavest,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['obavest']
obaveza,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['obavez']
obaveštajAc,['ce'],"['c', 'a']",['cima'],['cu'],"['ac', 'a']",['ca'],['cima'],['ci'],['cem'],['Ac'],['ci'],['če'],['obaveštaj']
obaveštenost,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['obaveštenost']
obdanište,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['obdaništ']
obdukcija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['obdukcij']
obe,[''],,['ma'],,['ju'],,['ma'],[''],,,[''],,['obe']
obed,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['obed']
obelisk,"['s', 'ke']","['s', 'k']","['sci', 'ma']","['s', 'ku']","['sak', 'a']","['s', 'ka']","['sci', 'ma']",['sci'],"['s', 'kom']","['s', 'k']",['sci'],['šče'],['obeli']
obest,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['obest']
obećaNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['obećaN']
obešenica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['obešenic']
obešenik,['ke'],"['k', 'a']",['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['obešeni']
obiLe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['obiL']
obiLeživač,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['obiLeživač']
obiLežje,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['obiLežj']
obijač,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['obijač']
obiteL,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['obiteL']
običaj,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['običaj']
objava,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['objav']
objašNeNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['objašNeN']
objekt,['e'],[''],['ima'],['u'],"['a', 'a']",['a'],['ima'],['i'],['om'],[''],['i'],['e'],"['objek', 't']"
objektivizAm,['e'],['A'],"['mi', 'a']",['u'],"['a', 'a']",['a'],"['mi', 'a']",['i'],['mo'],['A'],['i'],['e'],"['objektiviz', 'm']"
oblak,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['obla']
oblast,['sti'],['st'],['stima'],['sti'],['sti'],['sti'],['stima'],['sti'],['šću'],['st'],['sti'],['sti'],['obla']
oblačina,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['oblačin']
obligacija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['obligacij']
oblik,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['obli']
oblina,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['oblin']
obličje,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['obličj']
obmana,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['obman']
obnova,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['obnov']
oboa,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['obo']
obor,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['obor']
oborine,['e'],,['ama'],,['a'],,['ama'],['e'],,,['e'],,['oborin']
obožavalAc,['oce'],"['oc', 'a']",['ocima'],['ocu'],"['lac', 'a']","['oc', 'a']",['ocima'],['oci'],['ocem'],['lAc'],['oci'],['oče'],['obožava']
obožavateL,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['obožavateL']
obožavateLica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['obožavateLic']
obrada,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['obrad']
obrana,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['obran']
obrat,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['obrat']
obraz,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['obraz']
obrazAc,"['s', 'ce']",['zAc'],"['s', 'cima']","['s', 'cu']","['zac', 'a']","['s', 'ca']","['s', 'cima']",['sci'],"['s', 'cem']",['zAc'],['sci'],['šče'],['obra']
obrazovaNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['obrazovaN']
obračun,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['obračun']
obred,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['obred']
obris,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['obris']
obrok,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['obro']
obronAk,['ke'],['Ak'],['cima'],['ku'],"['ak', 'a']",['ka'],['cima'],['ci'],['kom'],['Ak'],['ci'],['če'],['obron']
obrt,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['obrt']
obrtaj,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['obrtaj']
obrtnik,['ke'],"['k', 'a']",['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['obrtni']
obrub,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['obrub']
obruč,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['obruč']
obrva,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['obrv']
obujAm,['ove'],['A'],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],['A'],['ovi'],['e'],"['obuj', 'm']"
obuka,['ke'],['ku'],['kama'],['ci'],"['k', 'a']",['ke'],['kama'],['ke'],['kom'],['ka'],['ke'],['ko'],['obu']
obustava,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['obustav']
obućar,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['obućar']
obveza,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['obvez']
obveznik,['ke'],"['k', 'a']",['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['obvezni']
obzir,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['obzir']
obzor,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['obzor']
obzorje,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['obzorj']
ocean,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['ocean']
oceanografija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['oceanografij']
ocena,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['ocen']
odAr,['ove'],['a'],['ima'],['u'],"['a', 'a']",['a'],['ima'],['i'],['om'],['A'],['i'],['e'],"['od', 'r']"
odLud,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['odLud']
oda,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['od']
odabir,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['odabir']
odaja,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['odaj']
odanost,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['odanost']
odaziv,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['odaziv']
odbijaNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['odbijaN']
odbitAk,['tke'],['tAk'],['cima'],"['t', 'ku']","['tak', 'a']","['t', 'ka']",['cima'],['ci'],['tkom'],['tAk'],['ci'],"['t', 'ku']",['odbi']
odbojkaš,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['odbojkaš']
odbojkašica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['odbojkašic']
odbojnik,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['odbojni']
odbor,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['odbor']
odbrana,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['odbran']
odbrojavaNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['odbrojavaN']
odeLAk,['ke'],['Ak'],['cima'],['ku'],"['ak', 'a']",['ka'],['cima'],['ci'],['kom'],['Ak'],['ci'],['če'],['odeL']
odel,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['odel']
odelo,['a'],['o'],['ima'],['u'],['a'],['a'],['ima'],['a'],['om'],['o'],['a'],['o'],['odel']
odeća,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['odeć']
odgoda,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['odgod']
odgovor,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['odgovor']
odgovornost,['sti'],['st'],['stima'],['sti'],['sti'],['sti'],['stima'],['sti'],['šću'],['st'],['sti'],['sti'],['odgovorno']
odiva,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['odiv']
odjava,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['odjav']
odjeLeNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['odjeLeN']
odjek,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['odje']
odlazAk,"['s', 'ke']",['zAk'],"['sci', 'ma']","['s', 'ku']","['zak', 'a']","['s', 'ka']","['sci', 'ma']",['sci'],"['s', 'kom']",['zAk'],['sci'],['šče'],['odla']
odlika,['ke'],['ku'],['kama'],['ci'],"['k', 'a']",['ke'],['kama'],['ke'],['kom'],['ka'],['ke'],['ko'],['odli']
odlikovaNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['odlikovaN']
odličje,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['odličj']
odlomAk,['ke'],['Ak'],['cima'],['ku'],"['ak', 'a']",['ka'],['cima'],['ci'],['kom'],['Ak'],['ci'],['če'],['odlom']
odluka,['ke'],['ku'],['kama'],['ci'],"['k', 'a']",['ke'],['kama'],['ke'],['kom'],['ka'],['ke'],['ko'],['odlu']
odmak,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['odma']
odmaralište,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['odmarališt']
odmazda,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['odmazd']
odmetnik,['ke'],"['k', 'a']",['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['odmetni']
odmilica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['odmilic']
odmor,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['odmor']
odnos,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['odnos']
odobreNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['odobreN']
odora,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['odor']
odraz,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['odraz']
odred,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['odred']
odredba,['e'],['u'],['ama'],['i'],"['a', 'a']",['e'],['ama'],['e'],['om'],['a'],['e'],['o'],"['odred', 'b']"
odredište,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['odredišt']
odrednica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['odrednic']
odrezAk,"['s', 'ke']",['zAk'],"['sci', 'ma']","['s', 'ku']","['zak', 'a']","['s', 'ka']","['sci', 'ma']",['sci'],"['s', 'kom']",['zAk'],['sci'],['šče'],['odre']
određivaNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['određivaN']
odrod,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['odrod']
odron,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['odron']
odsek,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['ku'],['odse']
odskok,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['odsko']
odstrel,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['odstrel']
odsustvo,['a'],['o'],['ima'],['u'],"['a', 'a']",['a'],['ima'],['a'],['om'],['o'],['a'],['o'],"['odsust', 'v']"
odvijač,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['odvijač']
odvjetnica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['odvjetnic']
odvjetnik,['ke'],"['k', 'a']",['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['odvjetni']
odzdrav,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['odzdrav']
odziv,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['odziv']
odšteta,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['odštet']
ofenziva,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['ofenziv']
ofenzivnost,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['ofenzivnost']
oficir,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['oficir']
ofsajd,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['ofsajd']
oftalmolog,['ge'],"['g', 'a']","['zi', 'ma']",['gu'],['ga'],['ga'],"['zi', 'ma']",['zi'],['gom'],['g'],['zi'],['že'],['oftalmolo']
ogAN,['e'],['A'],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],['A'],['i'],['u'],"['og', 'N']"
ogNilo,['a'],['o'],['ima'],['u'],['a'],['a'],['ima'],['a'],['om'],['o'],['a'],['o'],['ogNil']
oglas,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['oglas']
ogledalo,['a'],['o'],['ima'],['u'],['a'],['a'],['ima'],['a'],['om'],['o'],['a'],['o'],['ogledal']
ograda,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['ograd']
ograničeNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['ograničeN']
ogrebotina,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['ogrebotin']
ogrlica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['ogrlic']
oka,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['ok']
okarina,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['okarin']
okean,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['okean']
okno,['a'],['o'],['ima'],['u'],"['a', 'a']",['a'],['ima'],['a'],['om'],['o'],['a'],['o'],"['ok', 'n']"
okolina,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['okolin']
okoliš,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['okoliš']
okolnost,['sti'],['st'],['stima'],['sti'],['sti'],['sti'],['stima'],['sti'],['šću'],['st'],['sti'],['sti'],['okolno']
okot,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['okot']
okov,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['okov']
okret,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['okret']
okrug,['ge'],['g'],"['zi', 'ma']",['gu'],['ga'],['ga'],"['zi', 'ma']",['zi'],['gom'],['g'],['zi'],['že'],['okru']
okružeNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['okružeN']
okršaj,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['okršaj']
oksid,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['oksid']
oksidacija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['oksidacij']
oktava,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['oktav']
oktet,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['oktet']
oktobAr,['e'],['A'],['ima'],['u'],"['a', 'a']",['a'],['ima'],['i'],['om'],['A'],['i'],['e'],"['oktob', 'r']"
oktopod,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['oktopod']
okuka,['ke'],['ku'],['kama'],['ci'],"['k', 'a']",['ke'],['kama'],['ke'],['kom'],['ka'],['ke'],['ko'],['oku']
okultizAm,['e'],['A'],"['mi', 'a']",['u'],"['a', 'a']",['a'],"['mi', 'a']",['i'],['mo'],['A'],['i'],['e'],"['okultiz', 'm']"
okup,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['okup']
okupacija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['okupacij']
okupator,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['okupator']
okus,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['okus']
okvir,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['okvir']
olakotnost,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['olakotnost']
olakšaNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['olakšaN']
olakšica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['olakšic']
oleandAr,['e'],['A'],['ima'],['u'],"['a', 'a']",['a'],['ima'],['i'],['om'],['A'],['i'],['e'],"['oleand', 'r']"
oleat,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['oleat']
oligarh,['he'],"['h', 'a']",['sima'],['hu'],"['h', 'a']",['ha'],['sima'],['si'],['hom'],['h'],['si'],['še'],['oligar']
oligarhija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['oligarhij']
olimpizAm,['ove'],['A'],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],['A'],['ovi'],['e'],"['olimpiz', 'm']"
oličeNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['oličeN']
olovka,['ke'],['ku'],['kama'],['ci'],"['ak', 'a']",['ke'],['kama'],['ke'],['kom'],['ka'],['ke'],['ko'],['olov']
olovo,['a'],['o'],['ima'],['u'],['a'],['a'],['ima'],['a'],['om'],['o'],['a'],['o'],['olov']
ološ,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['ološ']
oltar,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['oltar']
oluja,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['oluj']
oluk,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['olu']
olupina,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['olupin']
omaška,['ke'],['ku'],['kama'],['ci'],"['ak', 'a']",['ke'],['kama'],['ke'],['kom'],['ka'],['ke'],['ko'],['omaš']
omekšivač,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['omekšivač']
omladinAc,['ce'],"['c', 'a']",['cima'],['cu'],"['ac', 'a']",['ca'],['cima'],['ci'],['cem'],['Ac'],['ci'],['če'],['omladin']
omlet,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['omlet']
omofor,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['omofor']
omot,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['omot']
omotač,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['omotač']
onanija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['onanij']
onečišćeNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['onečišćeN']
