,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
pomoćnica,['e'],[''],['cima'],['u'],['a'],['e'],['ima'],['ovi'],['om'],['a'],['i'],['u'],['neistin']
pomoćnik,['e'],['u'],['ama'],['i'],['a'],['a'],,['zovi'],['om'],['a'],['i'],['o'],['pozajmLenic']
pomrčina,,[''],['ima'],['mu'],['i'],['a'],['kama'],['e'],['om'],[''],['i'],['e'],['raspoložeN']
ponašaNe,['e'],['u'],['ima'],['i'],['a'],['a'],['cima'],['a'],['om'],['a'],['e'],['o'],['bofl']
ponedeLAk,['a'],['u'],['ovima'],['u'],['a'],['i'],['ima'],['i'],['em'],['a'],['i'],['e'],['opti']
poneđeLAk,['e'],['a'],['ima'],['i'],,['a'],['ama'],['a'],['om'],['a'],"['h', 'a']",['u'],['kontemplacij']
ponižeNe,['a'],[''],['ama'],['i'],['ama'],['ina'],['cima'],['a'],['em'],['ka'],['a'],['e'],['kraLežnic']
ponor,['sti'],[''],['ama'],['i'],['a'],['i'],['cima'],['i'],['om'],['A'],['ge'],['o'],['sektor']
ponos,,[''],['ima'],['u'],['a'],['ca'],['ama'],['li'],['om'],['st'],['i'],['e'],['mudroslovL']
ponuda,['e'],['a'],['ima'],['u'],"['ak', 'a']",['e'],"['mi', 'a']",['e'],['om'],['a'],['ci'],['e'],['istin']
pop,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['i'],['om'],['k'],['e'],['e'],['kampaN']
popis,['e'],[''],['ovima'],['i'],['ga'],['ka'],['ama'],['e'],['om'],,['e'],"['t', 'ku']","['esteticiz', 'm']"
poplava,['ke'],[''],['ama'],['cu'],,['e'],['cima'],['e'],['om'],['tAk'],['e'],['u'],['odmetni']
popodne,['ke'],['e'],['ama'],['ci'],['a'],['ka'],,['e'],['com'],['a'],['e'],['o'],['geril']
popravAk,,['u'],['ovima'],['u'],['a'],['a'],['ima'],['i'],['inom'],[''],,['o'],['padež']
popravLač,['e'],[''],['ama'],['u'],"['tac', 'a']",['e'],['ima'],['i'],['om'],['Ak'],['mi'],['e'],['obiteL']
popravLačica,['e'],['u'],['ima'],['ci'],['a'],['a'],['ima'],['e'],['mom'],[''],['a'],['o'],['nadome']
popravilište,['e'],"['c', 'a']",['cima'],['u'],['a'],['e'],['cima'],['i'],['om'],['k'],['e'],['če'],['ešarp']
poprečnica,['e'],['u'],['ima'],['u'],['a'],['a'],['ama'],['i'],['mo'],['a'],['e'],['e'],['telegrafist']
poprište,,['o'],['cima'],['u'],"['k', 'a']",['i'],['ima'],['i'],['om'],[''],['e'],['če'],['adolescentic']
poprsje,['e'],['u'],['ama'],['u'],,['a'],,['i'],['om'],['a'],['i'],['še'],"['kontinen', 't']"
popudbina,,['u'],['sima'],['u'],"['lac', 'a']",['e'],['cima'],['e'],['om'],['a'],['i'],,['sebičNa']
populacija,['e'],['a'],['ima'],['u'],['a'],['e'],['ima'],,['om'],['A'],,['i'],['zek']
popularizacija,['oce'],['u'],['ima'],['u'],['a'],['e'],['ima'],['e'],['om'],['a'],['i'],['o'],['koN']
popularizator,['ke'],['u'],"['mi', 'a']",['i'],,['a'],['ima'],['ci'],['om'],[''],,['Lo'],['šindr']
populist,['e'],['a'],['ima'],['i'],['a'],['e'],['evima'],['e'],['om'],[''],['i'],['e'],['minut']
populizAm,['e'],['u'],['ima'],['ku'],"['ov', 'a']",['i'],['ima'],['e'],['om'],['A'],['e'],['e'],['nišan']
popuna,['a'],"['c', 'a']",['ama'],['i'],"['zac', 'a']",['a'],['cima'],['i'],['om'],['a'],['i'],['u'],['hibernacij']
popust,['kove'],[''],['ama'],['cu'],['i'],['e'],,['lovi'],['om'],['a'],['zi'],['o'],['vozil']
poputnina,['e'],['A'],['ima'],['u'],['a'],['a'],['ima'],['ci'],['om'],['lAc'],['e'],['o'],['potočić']
pora,['a'],['a'],['ama'],['i'],"['a', 'a']",['ka'],['ima'],['e'],['ocem'],[''],['e'],['e'],['posebnost']
poraba,['e'],[''],['ima'],['u'],,['e'],['ama'],['i'],['i'],,['i'],[''],['reLef']
poraz,['e'],['u'],['ama'],['u'],['a'],['e'],['ama'],['ci'],['om'],[''],['i'],[''],['ime']
poraće,['e'],['u'],['ama'],['ku'],['a'],['e'],['cima'],['i'],['om'],['a'],['sci'],['o'],['nečistoć']
poredAk,['a'],['u'],['ima'],['ci'],['a'],['a'],['ima'],,['om'],[''],['i'],['u'],['trijumvirat']
poredba,['e'],['u'],,['i'],['a'],['e'],['ama'],['i'],['om'],[''],['ovi'],['u'],['tel']
poreklo,['ge'],['u'],['cima'],['i'],['a'],['e'],,['ovi'],['om'],[''],['e'],['e'],['gubitni']
poremećaj,['a'],[''],['ama'],['u'],['a'],['a'],['ovima'],['e'],['em'],[''],['i'],['e'],['kuriozitet']
porez,['ce'],['u'],['ama'],['u'],['i'],['e'],['kama'],['i'],['mom'],['a'],['ovi'],['o'],['zagrad']
poreznik,['e'],['a'],['ima'],['u'],['a'],['a'],['ama'],,['om'],['a'],['ci'],['e'],['čeli']
poređeNe,['e'],[''],['ama'],['cu'],['a'],"['t', 'ka']",['cima'],,['om'],['k'],['a'],['če'],['magar']
pornograf,['e'],[''],['ama'],['i'],['a'],['e'],['ima'],['ke'],['em'],['a'],['i'],['e'],['pudl']
porod,['e'],['a'],['ama'],['u'],['a'],['e'],,['e'],['kom'],[''],['e'],['o'],['prodekan']
porodica,,['ku'],['ama'],['i'],"['ac', 'a']",['ca'],['gama'],['i'],['om'],['a'],['i'],['če'],['elizij']
porok,['e'],['u'],['ima'],['i'],,['e'],['ima'],['a'],['i'],[''],['a'],['e'],['federacij']
porota,['ove'],[''],,['u'],['a'],['a'],,['e'],['em'],[''],['i'],['o'],['metakarpus']
porotnica,['e'],['u'],,['i'],['a'],['a'],['ima'],['ci'],['i'],['a'],['e'],['e'],['aristokratij']
porotnik,['ke'],['u'],['ima'],['u'],['a'],['la'],['ima'],['ci'],['kom'],['a'],['e'],['u'],['glasačic']
portal,['ke'],['u'],['ama'],['i'],"['ak', 'a']",['e'],['stima'],['e'],['om'],['ka'],['e'],['če'],['žiteL']
portfeL,['e'],['k'],['ima'],['u'],"['ov', 'a']",['e'],['cima'],['i'],['om'],[''],['zi'],['o'],"['leđ', 'a']"
poruga,['e'],[''],['evima'],['i'],['a'],['a'],,['i'],['om'],[''],['i'],['e'],['trun']
poruka,['ove'],[''],['ovima'],['u'],"['a', 'a']",['e'],,['i'],['kom'],[''],['ci'],['e'],['okret']
poručnica,['e'],[''],['ama'],['šci'],['a'],"['oc', 'a']",['ima'],['ovi'],['om'],['o'],['i'],['u'],['trezor']
poručnik,['ke'],['u'],['ama'],['i'],['a'],['a'],['ima'],['i'],['ocem'],[''],['sti'],['e'],['utr']
posAo,['e'],[''],['ama'],['u'],['a'],['ga'],['ovima'],['ke'],['mom'],['a'],['i'],['ko'],['so']
posada,['e'],['A'],,['u'],['a'],['e'],['lima'],['i'],['nom'],[''],['e'],['e'],['harmonikaš']
posed,,"['g', 'a']",['kama'],['i'],['ga'],['e'],,['ci'],['om'],['tAk'],['i'],['u'],['nadničark']
posekotina,['e'],[''],['ama'],['u'],"['a', 'a']",['a'],['ama'],,['etom'],['a'],['e'],['če'],['citologij']
poset,['a'],['u'],['ima'],['u'],"['ov', 'a']",['e'],['ama'],['e'],['šću'],['a'],['i'],['ko'],"['oportuniz', 'm']"
poseta,['e'],['e'],['ama'],['i'],"['k', 'a']",['i'],['cima'],['e'],['kom'],[''],['i'],['u'],['poset']
posetilAc,['e'],['a'],,['i'],['a'],['ca'],['ima'],['e'],['em'],[''],['i'],['o'],['adresar']
posetiteL,['e'],['a'],['ama'],['i'],['a'],['a'],['ima'],['i'],['šću'],[''],['i'],['o'],['formul']
posetnica,['e'],['u'],['ama'],['u'],['a'],['e'],['cima'],['i'],['om'],[''],['ci'],['o'],['disjunkcij']
poslanik,['ke'],['k'],['zovima'],['u'],['a'],['a'],['ama'],['ške'],['om'],[''],['e'],['i'],['dovrše']
poslanstvo,['e'],[''],['ima'],['i'],['a'],['a'],['ima'],['i'],['om'],['a'],['e'],['o'],['uništavač']
poslastica,['e'],['u'],['ama'],['i'],['a'],['a'],['ima'],['i'],['om'],['ka'],['ovi'],['šče'],['troglodit']
posledica,['e'],['u'],['ima'],['u'],"['kov', 'a']","['L', 'a']",['ama'],['i'],['em'],[''],['ke'],['o'],['hlad']
poslepodne,['e'],[''],['ima'],['u'],"['a', 'a']",['a'],['ima'],['ke'],['i'],['sAo'],,['e'],['homofonij']
poslodavAc,['e'],['u'],,['sti'],['a'],['e'],['ima'],['ci'],['i'],['h'],['i'],['go'],['grkLan']
poslovaNe,['e'],"['k', 'a']",['cima'],['sti'],['a'],['e'],['ima'],['e'],['gom'],['a'],['ci'],['e'],['kravaric']
poslovotkiNa,['ke'],['A'],['ima'],['u'],['a'],['a'],['ama'],['i'],['kom'],[''],['i'],['u'],['lođ']
poslovođa,['e'],['u'],,['i'],,['e'],['ima'],['sti'],['etom'],[''],,['u'],['paket']
poslušnik,['e'],[''],['ama'],['i'],['a'],['a'],['ima'],['e'],['om'],['ga'],['i'],['o'],['jurt']
poslužiteL,['e'],['u'],['ima'],['u'],['a'],['a'],['ima'],,['om'],['e'],,['o'],['ručurd']
posmatrač,['ce'],['u'],['ima'],['u'],['a'],['a'],['cima'],['ovi'],['om'],['a'],['i'],['e'],['prikaz']
posmrče,['ove'],['o'],['ama'],['i'],['a'],['ke'],['ama'],['i'],['om'],['st'],['i'],['o'],"['studen', 't']"
posrednik,['ad'],[''],['kama'],['u'],['a'],['a'],,['i'],['om'],['st'],['e'],['e'],['azimut']
posredstvo,['e'],[''],['ima'],['i'],['a'],['e'],['ama'],['e'],['đu'],['a'],['e'],['o'],['gospodaric']
post,['e'],[''],,['i'],"['ev', 'a']",['a'],['cima'],['i'],['om'],[''],['i'],['e'],['kupin']
postaja,['e'],"['k', 'a']",,['ku'],['a'],['a'],['ama'],['e'],['om'],[''],,['o'],['albanološkiN']
postanAk,['e'],['a'],['ama'],['ku'],['a'],['ke'],['ima'],['e'],['om'],[''],['i'],['o'],['zeleni']
postavka,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['i'],['o'],['ke'],['e'],['glavoboL']
posteLa,['e'],['e'],['cima'],['i'],,['e'],['ama'],['ge'],['om'],['k'],['e'],['e'],['uvjetnost']
posteLica,,['u'],,['i'],['a'],['a'],['ama'],['e'],['em'],[''],['i'],['o'],['hazarder']
posteLina,['e'],['u'],['ama'],['u'],"['bac', 'a']","['t', 'ka']",['ama'],['i'],['em'],['a'],['i'],['e'],['bajunet']
postoLe,,['e'],,['u'],,"['t', 'ka']",['ama'],['ovi'],['om'],[''],['e'],['e'],['centurion']
postojaNe,['e'],['st'],"['p', 'cima']",['cu'],"['ov', 'a']",['a'],['ama'],['a'],['kom'],[''],,['o'],['odvijač']
postola,['e'],['u'],,['u'],['a'],['a'],['ovima'],['si'],['kom'],[''],['ci'],['če'],['ćepčij']
postolar,"['s', 'ke']",['u'],['ama'],['i'],"['ac', 'a']",['i'],,['ovi'],['om'],['e'],['i'],['če'],['prelom']
postotAk,['e'],"['A', 'm']",['ama'],['u'],['a'],['ga'],['ima'],['i'],['om'],['a'],['e'],['o'],['relevantnost']
postulat,['ove'],[''],['ima'],['u'],['a'],"['oc', 'a']",['ima'],['i'],['om'],['a'],['ci'],['e'],['sustanar']
postupAk,['e'],[''],['ima'],['oj'],['a'],['ge'],['ama'],['i'],['kom'],['a'],['ovi'],['o'],['plev']
posuda,['e'],['o'],['ama'],['i'],,['a'],['ama'],['e'],['om'],['a'],['si'],['e'],['toplin']
posuđenica,['a'],['A'],['ama'],['u'],['a'],['e'],['ima'],['i'],['om'],['a'],['e'],['če'],['fijaker']
posveta,['e'],['A'],['ama'],['ci'],['a'],['ka'],['cima'],,['om'],[''],['ci'],['o'],['radiš']
poteg,['e'],['u'],['ima'],['i'],['a'],['e'],['cima'],['e'],['šću'],[''],['e'],['če'],['kućanic']
potencijal,['eve'],[''],"['mi', 'a']",['u'],['a'],['e'],['ama'],['e'],['om'],['a'],['ovi'],,['status']
potepuh,['ke'],[''],['ama'],['ocu'],,['a'],['cima'],['e'],['om'],['A'],['ci'],['o'],['defetistkiN']
potera,['e'],['st'],['ima'],['i'],,['ka'],['ovima'],['i'],['kom'],['a'],['i'],['če'],['grmLavin']
poternica,['e'],[''],,['i'],['a'],['a'],['ima'],['ad'],['om'],['st'],['a'],['e'],['erozij']
potez,['he'],['a'],['cima'],['u'],['a'],['e'],,['i'],['om'],['a'],['ovi'],['o'],['ban']
poteškoća,['e'],['u'],"['jeli', 'ma']",['ku'],['a'],['ha'],['ima'],['zi'],['em'],[''],['ovi'],['e'],['kirur']
potiLAk,['e'],['u'],['ama'],['u'],['a'],['a'],['ovima'],['e'],['om'],[''],,['u'],['relej']
potištenost,['e'],['ku'],['ima'],['i'],,['a'],['ama'],['ci'],['em'],['L'],['ci'],['če'],['trgov']
potkova,['e'],[''],['ama'],['i'],['a'],['a'],,['i'],['om'],['a'],['ji'],['e'],['depresij']
potkovica,['e'],['u'],['ima'],['i'],['a'],['a'],['ama'],,['i'],[''],['e'],['e'],['krojačic']
potok,['i'],['u'],['ovima'],['u'],['a'],['a'],"['p', 'cima']",['ke'],['om'],['Ak'],['ge'],['e'],['poLoprivred']
potomAk,['ce'],[''],['ama'],['i'],"['ac', 'a']",['a'],"['sci', 'ma']",['sci'],['om'],['a'],,['e'],['kom']
potomstvo,,['u'],['ama'],['i'],['a'],['e'],['ima'],['evi'],['om'],['g'],['i'],['e'],['samovoL']
potop,['e'],[''],"['mi', 'a']",['cu'],"['ov', 'a']",['a'],['ama'],['i'],['kom'],[''],,['i'],['zadubLenost']
potočić,['e'],[''],['ima'],['u'],['a'],['e'],['ima'],['i'],['om'],['k'],,['o'],['mlečik']
potpetica,,['a'],,['u'],,['e'],['ima'],['a'],['kom'],['ho'],,['e'],['januar']
potpis,,[''],['ama'],['i'],['a'],['e'],['ima'],,['om'],['k'],['ci'],['i'],"['glež', 'N']"
potpisnica,['ove'],[''],['ama'],['etu'],['a'],['e'],['ama'],['zi'],['mo'],['a'],['i'],['u'],['iglic']
potpisnik,['a'],['u'],['ama'],['cu'],,['e'],"['zi', 'ma']",['ke'],['om'],['a'],['i'],['če'],['jabu']
potporučnik,['e'],[''],"['s', 'cima']",['ci'],['a'],['a'],['ima'],['ke'],['om'],['a'],['evi'],['o'],['interval']
potpredsednica,['e'],['u'],['ovima'],['ku'],"['a', 'a']",['a'],['ovima'],['i'],['om'],['a'],['e'],['e'],['kontrast']
potpredsednik,['e'],['u'],['ima'],['ku'],"['bac', 'a']",['a'],,['ci'],['om'],['A'],['e'],['i'],['svez']
potpredśednica,['e'],['o'],['cima'],['u'],['a'],['e'],['ima'],['e'],['om'],['a'],,['e'],['mrtva']
potpredśednik,['e'],['a'],['nima'],['i'],['adi'],['a'],['ama'],['i'],['kom'],['A'],['ci'],['oče'],['brodograditeL']
potpukovnik,['e'],['u'],['cima'],['i'],['a'],['a'],['ima'],['a'],['om'],['A'],,['če'],['imobilizacij']
potraga,['e'],['u'],,['i'],['a'],['ca'],,['e'],['om'],[''],['i'],['že'],['daktil']
potreba,,['a'],['ama'],['u'],['a'],['e'],,['ci'],['om'],['a'],['e'],['o'],['tajnovitost']
potres,['e'],['u'],['ima'],['u'],['a'],['ka'],,,['cem'],['k'],,['o'],['mehani']
potrošNa,['e'],[''],['ama'],['i'],['a'],['ca'],['ima'],['a'],['gom'],[''],['li'],['e'],['nacionalnost']
potrošač,['e'],['a'],['ama'],['i'],['i'],['a'],['cima'],['i'],['om'],[''],['i'],['e'],['mez']
potvrda,['e'],['a'],['ama'],['i'],"['ac', 'a']",['e'],['ama'],,['om'],['a'],['i'],['o'],['goleNač']
poveLa,['e'],['u'],"['sci', 'ma']",['u'],['a'],['e'],['ima'],,['om'],[''],['e'],['o'],['potreb']
poverenstvo,['e'],[''],"['mi', 'a']",['u'],['a'],['ka'],['ima'],['i'],['om'],['a'],['i'],['i'],['šargarep']
povest,['a'],[''],,['u'],['a'],['i'],['ima'],['i'],['om'],[''],['a'],['o'],['palež']
povetarAc,['e'],['u'],['ama'],['u'],,['e'],['cima'],['a'],['om'],['a'],['a'],['o'],['grof']
poveznica,['e'],['Ac'],['kama'],['u'],"['a', 'a']",['ve'],['ima'],['i'],['om'],['a'],['e'],['e'],['ekser']
povećaNe,['e'],[''],['cima'],['u'],"['k', 'a']",['e'],,['e'],"['s', 'kom']",['Ac'],,['u'],['šport']
povećalo,['ce'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],['ka'],['a'],['o'],['bircuz']
povjereNe,['e'],['a'],,['u'],['a'],['a'],['lima'],['i'],['om'],['a'],['e'],['u'],['sumNivo']
povjesničar,['e'],['u'],['ama'],['i'],['a'],['e'],,['e'],['kom'],[''],['i'],['u'],['stoleć']
povlastica,['e'],['u'],['evima'],['ku'],['a'],['a'],['ama'],['e'],['om'],[''],['e'],['ko'],['vrčin']
povod,['e'],['u'],['ima'],['i'],['a'],['e'],['ama'],['ovi'],['om'],['o'],['i'],['e'],"['met', 'l']"
povorka,,['u'],['ima'],['u'],"['ov', 'a']",['a'],['cima'],['ovi'],['om'],['lAc'],['e'],['o'],['kNigovodstv']
povratAk,['e'],['u'],['ima'],['i'],,['a'],,['ovi'],['om'],['a'],,['e'],['lepotan']
povratnica,['e'],['e'],['ima'],['i'],['a'],['e'],['ama'],['e'],['kom'],['k'],,['o'],['kraLevn']
povratnik,['e'],"['c', 'a']",['ima'],['u'],['a'],['a'],['cima'],['a'],['em'],[''],['i'],['o'],['hipokrizij']
povreda,,[''],['ima'],['u'],['a'],['ka'],['ama'],,['om'],['a'],['i'],['e'],['aseksualno']
površina,['e'],['u'],,['u'],['a'],['a'],['ima'],['ji'],['om'],['a'],['e'],['e'],['žiri']
pozadina,['ce'],['u'],['ama'],['i'],['a'],['i'],['cima'],['i'],['om'],[''],['i'],['u'],['anihilacij']
pozajmLenica,['a'],['tku'],,['i'],['a'],['e'],['cima'],['i'],['om'],['a'],['i'],['če'],['zviždač']
pozdrav,['e'],['u'],,['u'],['a'],['a'],['ima'],['oci'],['om'],['e'],['si'],['u'],['pivarstv']
pozer,['e'],[''],['ima'],['cu'],['a'],['ca'],['kovima'],['e'],['om'],['e'],,['i'],['gaćic']
pozicija,['e'],[''],['ima'],['u'],['a'],['e'],['nima'],,['om'],['A'],['ci'],['e'],['pećin']
pozitiv,,['a'],['ama'],['i'],"['ov', 'a']",['i'],,['ci'],['om'],[''],['e'],['o'],['štimun']
poziv,['e'],['u'],['ama'],['u'],"['a', 'a']",['ge'],,['e'],['om'],[''],['a'],['o'],['plomb']
poznanik,['e'],"['L', 'a']",['ima'],['i'],,['e'],,['e'],['kom'],['k'],['e'],['o'],['angelologij']
pozorište,['e'],['u'],"['sci', 'ma']",['u'],['sti'],['sti'],['ama'],,['om'],[''],['e'],['o'],['državic']
pozornica,['e'],['zAk'],['ima'],['u'],['a'],['a'],,['ci'],['om'],['a'],,['o'],['žrt']
pozornik,"['s', 'ke']",['u'],,['i'],['a'],['e'],['ama'],['e'],['om'],['e'],['i'],['e'],['nestručNa']
počast,['e'],['u'],['ama'],['u'],['a'],['a'],['ama'],['e'],['em'],['ka'],['e'],['i'],['svod']
počelo,['e'],['sAk'],['ima'],['i'],['ga'],['a'],['ama'],['ci'],['kom'],['a'],['a'],['o'],['tehnologij']
početAk,['e'],['u'],['ima'],['ci'],,['e'],['ima'],['zi'],['i'],['ka'],['i'],['e'],['poslušnost']
početnica,['e'],['u'],['ama'],['i'],['i'],['e'],['ima'],['i'],['om'],[''],['i'],['e'],['DiD']
početnik,['e'],['a'],['ima'],['i'],['i'],['a'],,['i'],['om'],['g'],['ci'],['o'],['krigl']
pośet,['e'],[''],['vama'],['u'],['a'],['a'],['ama'],['i'],['em'],[''],['ci'],['če'],['bigot']
pošast,['e'],['e'],['cima'],['u'],['a'],['a'],['evima'],['i'],['om'],['g'],['e'],['u'],['krpeL']
pošta,['e'],['u'],['evima'],['u'],['ava'],['e'],['ima'],['i'],['om'],['a'],['i'],['e'],['kompas']
poštar,['e'],['a'],['ima'],['i'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['sti'],"['dostojanst', 'v']"
pošteNe,['ke'],['k'],,['u'],['a'],['a'],['ama'],['i'],['đu'],['k'],['i'],['e'],['meronimij']
poštovaNe,['e'],[''],,['u'],['a'],['a'],['ama'],,['om'],[''],['e'],['i'],['bab']
poštovalAc,['e'],[''],"['mi', 'a']",['i'],['a'],['e'],['sima'],['e'],['om'],[''],['i'],['če'],['bić']
poštovateL,['eve'],[''],,['u'],"['a', 'a']",['a'],"['mi', 'a']",,['om'],['a'],['ci'],['hu'],['štetnost']
požar,['i'],[''],['ima'],['u'],['a'],['a'],['ama'],['e'],['om'],['ka'],['e'],['u'],['adsorpcij']
prLavAc,['e'],['A'],,['u'],['a'],['e'],['ima'],['ci'],['om'],[''],['i'],['e'],['tragač']
prLavica,['i'],"['c', 'a']",['ama'],['i'],['a'],['e'],['ama'],['ci'],['mo'],[''],['ovi'],['o'],['mačor']
prLavština,['e'],['u'],['ama'],['ku'],['a'],['a'],"['mi', 'a']",['e'],['em'],['a'],['ci'],['u'],['zalogajnic']
praLa,['a'],['u'],['ama'],['ku'],['a'],['a'],['ama'],['i'],['mo'],['a'],['e'],['e'],['smrtnic']
praNe,['e'],['u'],['ama'],['i'],"['k', 'a']",['a'],['ama'],['ovi'],['em'],['a'],,['o'],['sinDir']
praded,['e'],['A'],['ama'],['u'],['a'],['a'],['ama'],['sti'],['i'],['a'],['e'],['o'],['štafet']
prag,,['u'],['ama'],['i'],['i'],['a'],['ama'],,['tkom'],[''],['e'],['u'],"['pLač', 'k']"
pragmatika,['e'],['mu'],,['u'],['a'],['a'],['cima'],['a'],['om'],['a'],['e'],['e'],['Dukel']
pragmatizAm,,['a'],['ima'],['i'],['a'],['a'],['lima'],['e'],['om'],['a'],['e'],['o'],['kombajn']
prahistorija,['a'],['A'],['ama'],['i'],['a'],['a'],['ima'],,['com'],['a'],['sti'],['o'],['poto']
praistorija,['e'],[''],['kama'],['i'],['a'],['a'],,['e'],['om'],['h'],['e'],['o'],['kondenzacij']
prajdovAc,['ke'],[''],['ima'],['i'],['a'],['e'],['ima'],['ci'],['om'],[''],['ge'],['i'],['odbor']
prakrt,['e'],['a'],,['i'],['a'],['a'],['ama'],['i'],['om'],['k'],['ci'],['i'],['opijum']
praksa,['e'],[''],['ama'],['u'],['a'],['e'],,['i'],['i'],[''],['e'],['o'],['borer']
pramAc,['e'],['a'],['ama'],['i'],['a'],['e'],['stima'],['ge'],['kom'],[''],['ovi'],['o'],['pretplatni']
pramajka,['e'],['A'],['ima'],['mu'],"['a', 'a']",['e'],['ima'],,['cem'],[''],['zi'],['o'],['kveker']
pramen,['ke'],[''],['ocima'],['i'],['a'],['a'],,['i'],['om'],[''],['i'],['go'],['nadoknad']
praonica,['i'],"['g', 'a']",['ima'],['i'],['a'],['e'],['ovima'],['i'],['kom'],['k'],['i'],['e'],['uličic']
praotAc,['e'],[''],['ama'],['i'],"['k', 'a']",['e'],['ima'],,['om'],[''],['i'],['i'],['biser']
praroditeL,['e'],[''],['tima'],['u'],,['e'],['sima'],,"['s', 'cem']",['A'],['e'],['e'],['kiklop']
prasAc,['eve'],['u'],['ima'],['u'],['a'],"['oc', 'a']",['ama'],,['ocem'],['Ac'],['e'],['o'],['sekretaric']
prasAk,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['e'],['om'],[''],,['e'],['skorbut']
prase,,[''],['ama'],['u'],,"['oc', 'a']","['mi', 'a']",['i'],['lom'],['k'],,['sti'],['jetric']
praskozorje,['a'],[''],['ama'],['u'],['a'],['ka'],['cima'],['e'],['kom'],['a'],['ci'],['sti'],['družin']
pratNa,['e'],['u'],['ima'],['i'],"['k', 'a']",['a'],"['mi', 'a']",['e'],['om'],[''],['i'],['e'],"['svojst', 'v']"
pratilAc,['e'],['a'],['ima'],['i'],"['a', 'a']",['e'],['cima'],['e'],['om'],[''],['e'],['šče'],['pravokutni']
praunuk,['e'],['u'],['ima'],['i'],"['ev', 'a']",['ka'],['ama'],['e'],['om'],['a'],['e'],['e'],['sažetost']
praunuka,['ove'],['vu'],['ima'],['u'],['ava'],['a'],['stima'],['e'],['i'],[''],['ci'],['u'],['proizvodN']
pravAc,['e'],['u'],['ima'],['u'],['sti'],['a'],['kama'],['e'],['om'],[''],['i'],['o'],['brisač']
pravaš,['e'],['u'],['ama'],['u'],"['ev', 'a']",['e'],['ama'],['i'],['om'],[''],['ve'],['če'],"['Dainiz', 'm']"
pravda,['e'],['u'],['ama'],['ci'],['a'],['e'],['ima'],['i'],['om'],['st'],['i'],['i'],['naknad']
pravilnik,['e'],['u'],['ama'],['i'],,['a'],,['ci'],['em'],['k'],['e'],['še'],['egzekucij']
pravilo,['e'],['a'],"['mi', 'a']",['i'],['a'],['e'],,['e'],['om'],[''],['e'],['če'],['čimpanz']
pravnica,['ce'],[''],['ama'],['u'],,['a'],,['i'],['om'],[''],,['i'],['meneDer']
pravnik,['je'],"['k', 'a']","['mi', 'a']",['ku'],['a'],,['ima'],,['om'],['e'],['e'],['če'],['negacij']
pravokutnik,['ge'],['u'],['ama'],['u'],['a'],['e'],['cima'],['ci'],['om'],[''],['i'],['e'],['vlastelin']
pravopis,['i'],['u'],['ima'],['i'],"['ov', 'a']",['e'],['ama'],['e'],['om'],[''],['i'],['e'],['oftalmolo']
pravopižDija,['e'],['u'],['ima'],['i'],"['k', 'a']",['e'],['ama'],['i'],['om'],[''],,['e'],['mujezin']
pravoslavAc,['e'],['u'],"['k', 'cima']",['i'],['a'],['a'],"['zi', 'ma']",,['om'],['a'],['i'],['o'],['aklamacij']
pravovaLanost,,[''],['kama'],['u'],['a'],['e'],['ama'],['ovi'],['om'],['a'],,['u'],['anten']
pravoverAc,['ove'],['e'],['ima'],['u'],['a'],['a'],['ama'],['e'],['om'],['o'],['e'],['o'],['sirut']
pravovernost,['e'],[''],['ima'],['ku'],['a'],['a'],['ama'],['e'],['om'],[''],['e'],,['doktrin']
pravovjerje,['ge'],['o'],['ama'],['i'],"['a', 'a']",['a'],['ama'],['ji'],['kom'],['a'],['e'],['o'],['klitoris']
praznik,['e'],['e'],['ama'],['i'],['a'],['e'],['čevima'],['ci'],['om'],[''],['i'],['u'],['kiš']
praznina,['e'],[''],['ima'],['sti'],['a'],['ka'],['ima'],['i'],['om'],['A'],['evi'],['o'],['bivol']
praznoglavAc,['e'],['u'],['ama'],['u'],['a'],['e'],['ama'],['i'],['om'],['a'],,['o'],['bosank']
praznovjerje,['sti'],['u'],['ima'],['ci'],['i'],['a'],['ima'],['e'],['om'],['e'],['i'],['o'],['komičar']
praćka,['e'],,['ama'],['i'],['a'],['a'],['ovima'],['e'],['em'],[''],['ci'],['e'],['šip']
prađed,['ke'],['u'],,['i'],['a'],['a'],['ama'],['e'],['om'],[''],['i'],['u'],['agencij']
prašnica,['a'],['a'],"['mi', 'a']",['i'],"['k', 'a']",['e'],['ima'],['i'],['om'],['a'],,['u'],['prosin']
prašuma,['a'],['o'],,['ku'],['i'],['a'],"['zi', 'ma']",,['om'],[''],['e'],['ko'],['drvc']
prdAc,['ove'],[''],['evima'],['vi'],['a'],['e'],['ima'],['i'],['om'],[''],['i'],['u'],['kaolin']
prdež,['ove'],[''],['ovima'],['u'],['a'],['e'],,['e'],['em'],[''],['e'],['u'],['iskaznic']
