,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
negovateL,['ti'],['vu'],['gama'],"['š', 'cu']","['N', 'a']",['oga'],['ma'],['lovi'],['hom'],['ćAc'],"['N', 'i']",['že'],['kuć']
negovateLica,"['N', 'e']","['s', 'a']",['mama'],"['š', 'cu']","['N', 'a']",['sli'],['om'],,"['s', 'kom']",['ka'],[''],"['kč', 'e']",['pLuvačic']
negve,"['t', 'a']",['stAk'],['govima'],['ku'],"['čev', 'a']",['ke'],['čevima'],"['v', 'a']",['tom'],['go'],['sti'],['u'],['vedrin']
neimar,['eve'],['h'],"['a', 'cima']",['čoveku'],"['tac', 'a']",['ma'],['slima'],['ge'],['čovekom'],['A'],['ve'],['Lo'],['kartograf']
neistina,['ću'],"['p', 'c', 'a']",['rima'],['u'],['sli'],['je'],['em'],"['c', 'a']",['gom'],"['šk', 'a']","['a', 'i']",['o'],['zahval']
nejasnoća,"['s', 'ce']",['šku'],['adi'],"['p', 'cu']",['ti'],"['N', 'a']",,['ovi'],"['p', 'om']",['bA'],['u'],['če'],['opip']
nejače,['me'],['sAc'],['kovima'],['i'],"['žak', 'a']",['ke'],['em'],,"['a', 'om']",['stAk'],"['ć', 'ci']",['če'],['pregalaštv']
nejedinstvo,['he'],['bu'],['i'],['oj'],"['ak', 'a']",['ta'],"['N', 'ima']",['ovi'],['Lom'],['o'],['zi'],['ti'],['cirkulacij']
nejednakost,['he'],['ta'],['slima'],['ti'],"['s', 'kov', 'a']",[''],['zovima'],['je'],"['a', 'om']",['čovek'],"['N', 'i']",['hu'],['eparhij']
nekretnina,['me'],['ce'],"['k', 'cima']",['ocu'],"['zov', 'a']","['š', 'ka']",['hama'],[''],['em'],['o'],"['s', 'kovi']",['ke'],['čapLan']
nekrofil,['li'],['z'],['Lima'],['i'],['i'],['ta'],['bama'],"['a', 'ci']","['l', 'kom']",['L'],['eri'],['ju'],['jecaj']
nekrofilija,['ti'],['Ac'],['gama'],['ri'],"['gov', 'a']",['ta'],['em'],"['t', 'a']",['kom'],['tAc'],['lci'],['te'],['tuni']
nekrolog,"['s', 'ce']",['o'],['Lima'],['Lu'],[''],"['n', 'a']",['Lima'],"['m', 'a']",['jom'],['z'],"['p', 'ci']",['je'],['splavar']
nekropola,['kove'],['h'],"['k', 'cima']",[''],"['tak', 'a']","['n', 'a']",['stima'],['ća'],['om'],"['šk', 'a']",['be'],"['s', 'ku']",['radioaktivnost']
nekroza,['iće'],['ćAc'],['kima'],['ju'],"['lov', 'a']",['a'],"['šci', 'ma']",['ve'],['kom'],['je'],['ci'],['Lu'],['tapetar']
nekrst,"['p', 'ce']","['h', 'a']","['jeli', 'ma']",['eri'],"['lak', 'a']",['e'],['govima'],"['t', 'a']",['som'],['dAc'],['ši'],"['kč', 'e']",['kavg']
nektar,['se'],['je'],"['dci', 'ma']",['hu'],"['n', 'a']","['o', 'ka']",['kima'],['ji'],['lom'],['Ac'],"['k', 'ci']",,['kNižar']
nelagoda,['hove'],"['s', 'a']","['ć', 'cima']",['mu'],"['zov', 'a']",,['mama'],['jeli'],['mo'],['ma'],['oci'],['če'],['neveric']
neman,"['et', 'a']",['mu'],['im'],"['s', 'ku']","['t', 'a']",['la'],"['jeli', 'ma']","['a', 'i']",['vom'],['zAk'],['ove'],['Lu'],['simplifikacij']
nemar,['čad'],['je'],"['s', 'cima']",['mu'],"['et', 'a']",['ri'],"['š', 'cima']",['jeli'],['škom'],['dAc'],['o'],['ke'],"['arhaiz', 'm']"
nemir,['ti'],['t'],['im'],['mi'],"['kov', 'a']",,['jima'],['e'],,['je'],['ške'],['oče'],['galop']
nemoral,['ad'],['ju'],['lovima'],['sti'],"['čac', 'a']",['be'],['Lama'],['je'],"['ć', 'cem']",['tac'],['Li'],['oče'],['inozemstv']
nemoć,['e'],['ce'],"['a', 'cima']",['Lu'],"['ak', 'a']",['čoveka'],['evima'],['kovi'],['šću'],['k'],['li'],['u'],['meduz']
neologizAm,"['s', 'kove']",['tAc'],,['di'],"['ac', 'a']","['v', 'a']",['erima'],['be'],"['č', 'em']",['Ak'],['govi'],"['lč', 'e']",['aranžman']
neon,['le'],['tAk'],['vama'],['šci'],"['kov', 'a']","['v', 'a']","['zi', 'ma']",['ići'],"['ć', 'cem']",[''],['ri'],['e'],['šupLin']
neotesanAc,['le'],"['c', 'a']",['sima'],['ome'],['će'],['oga'],['jama'],['jeli'],['ju'],"['p', 'e']","['m', 'a']",['go'],['miL']
neotesanka,['ške'],"['c', 'a']",,['hu'],"['sak', 'a']","['s', 'ca']",['gama'],['e'],"['k', 'cem']",,['li'],['jele'],['moti']
nepce,"['m', 'a']",['ku'],['hovima'],"['N', 'u']","['a', 'ak', 'a']",['je'],['lovima'],['ve'],['Lu'],"['šk', 'a']","['ć', 'ci']",['sli'],['tambur']
neplivač,"['s', 'kove']",['z'],['mama'],['cu'],"['sac', 'a']",['ke'],['adi'],['eri'],['tom'],['in'],['ga'],"['s', 'ku']",['aklamacij']
nepogoda,['ću'],['k'],['ći'],['i'],"['k', 'a']",['ma'],['stima'],['me'],"['p', 'em']","['j', 'a']",['ga'],"['p', 'e']",['brižnost']
nepoznanica,"['v', 'a']",['je'],"['a', 'cima']",['bi'],"['sak', 'a']",['ške'],['ma'],"['t', 'a']",['hom'],['bAc'],['mi'],['je'],['orač']
nepravda,['ve'],['r'],['nima'],['jelu'],"['dac', 'a']",['ti'],['ađu'],['a'],"['p', 'om']",['ko'],['dci'],"['N', 'u']",['pru']
nepravilnost,['ga'],['Ak'],['bama'],"['a', 'u']","['k', 'a']",['ta'],,"['p', 'i']",['u'],['tAc'],['a'],['je'],['husar']
neprijateL,['a'],['ku'],['dima'],['zu'],"['zov', 'a']","['š', 'ca']",['evima'],"['n', 'a']","['š', 'cem']",['bAc'],['ćo'],"['lč', 'e']",['instruktor']
neprijateLica,['ću'],"['A', 'm']",['hama'],['zu'],"['k', 'a']","['š', 'ca']","['z', 'ima']","['p', 'i']",['šću'],['čovek'],"['k', 'ci']",['me'],['piroksen']
neprijateLstvo,['ši'],"['a', 'a']",['Ludima'],['cetu'],"['al', 'a']","['s', 'ca']","['s', 'kovima']",['be'],['ocem'],"['h', 'a']","['t', 'a']","['a', 'če']",['linij']
neprilika,['be'],"['k', 'a']",['jima'],['gu'],"['s', 'kov', 'a']",['ve'],['dima'],['a'],['li'],['ćAc'],['tke'],['i'],['sitničar']
nepušač,['he'],"['s', 'a']","['a', 'cima']",['hu'],"['v', 'a']","['s', 'ka']",['hama'],['ići'],['com'],['vo'],"['h', 'a']",['vo'],['genitiv']
nepušačica,"['n', 'a']","['z', 'a']","['jeli', 'ma']",['mu'],"['h', 'a']",['ha'],['lima'],['sti'],"['l', 'kom']",['i'],['šci'],"['s', 'ku']",['negativ']
neradnik,"['s', 'ke']",['ku'],['hama'],['tu'],"['et', 'a']","['oc', 'a']",['evima'],"['s', 'kovi']","['N', 'em']",['i'],['ovi'],"['s', 'ku']",['ustanov']
nerast,['hove'],['h'],['ocima'],['šci'],"['N', 'a']",['be'],"['s', 'cima']",['ve'],"['zo', 'm']",['t'],['ići'],"['kč', 'e']",['sažet']
nered,"['t', 'a']","['s', 'k']","['ići', 'ma']","['a', 'u']",['čadi'],"['s', 'ka']",['zovima'],"['k', 'ci']",['đu'],['mo'],['hovi'],['tko'],['šaptač']
nerotkiNa,['i'],['je'],['gama'],"['š', 'ku']",['daka'],['ga'],"['dci', 'ma']","['a', 'i']",['im'],['Ao'],['o'],"['pč', 'e']",['obaveštenost']
nesloga,"['š', 'ce']",['i'],"['dci', 'ma']",['etu'],['ti'],['ina'],"['šci', 'ma']",['tke'],['ri'],['tAk'],['adi'],['di'],['juh']
nesporazum,['li'],['tku'],['lovima'],"['a', 'ku']",['adi'],"['a', 'ka']","['p', 'cima']",['ća'],"['s', 'com']",['in'],"['t', 'a']",['Lu'],['čapL']
nesreća,['ši'],['ina'],"['ma', 'a']","['k', 'cu']","['l', 'a']",['ga'],['škama'],['govi'],['bom'],['bAc'],['lci'],['a'],['kroki']
nestabilnost,['čeve'],,"['ići', 'ma']","['p', 'cu']","['oc', 'a']","['š', 'ka']",['Lima'],['šci'],['škom'],['a'],['eri'],"['ćč', 'e']",['četvr']
nestanAk,['u'],['c'],"['š', 'cima']",['etu'],['sti'],['ri'],['lima'],"['p', 'ci']",['ću'],['dAk'],['tke'],['ško'],['šmink']
nestašica,"['N', 'e']","['oc', 'a']","['šci', 'ma']",['ju'],"['et', 'a']",['ške'],"['ma', 'a']",['eri'],['som'],['lAc'],['ke'],['lu'],['škrgut']
nestručNak,['me'],['io'],['hama'],['lu'],"['čac', 'a']",['sti'],"['z', 'ima']",['me'],['om'],['go'],"['p', 'ci']",['a'],['kora']
nesuglasica,"['s', 'ke']","['s', 'c', 'a']",['slima'],['u'],"['tac', 'a']",['li'],['govima'],['je'],"['jel', 'om']",['ho'],['Ludi'],"['kč', 'e']",['apologij']
netopir,['zove'],"['z', 'a']",['ma'],['bi'],"['bac', 'a']",,['kovima'],['Li'],['šLu'],['l'],"['t', 'a']","['lč', 'e']",['deča']
neurastenija,['ad'],['t'],['zovima'],['sti'],"['et', 'a']","['š', 'ka']","['ići', 'ma']",['hovi'],['om'],['čovek'],['ćo'],['mo'],['psihopatij']
neurastenik,"['p', 'ce']",['vu'],['vama'],['u'],"['ac', 'a']",['le'],"['jeli', 'ma']",['di'],['i'],['žAc'],['i'],['vo'],['ogrlic']
neurolog,"['s', 'ce']",['zAk'],['kama'],['vi'],"['sak', 'a']",['je'],"['z', 'ima']",['he'],['eri'],"['A', 'm']",,['jo'],['lutrij']
neuron,['čad'],"['k', 'a']",['ima'],['vu'],,['ve'],"['s', 'cima']",['ve'],['bom'],['dAk'],['čadi'],['ri'],['kult']
neurotik,['i'],"['l', 'a']",['lima'],['tu'],"['sak', 'a']",['ma'],"['zi', 'ma']",['ovi'],['com'],"['šk', 'a']",['di'],"['a', 'če']",['nosač']
neuroza,"['k', 'ce']",['je'],['vama'],['ku'],['di'],"['s', 'ka']",['slima'],['jeli'],[''],"['šk', 'a']",['ci'],,['tautologij']
neuspeh,"['k', 'ce']",['u'],['zovima'],['mi'],"['gov', 'a']",[''],['kama'],['ići'],['jom'],['ho'],['ki'],['hu'],['abonir']
neutralnost,"['a', 'e']",['vo'],"['a', 'cima']","['k', 'cu']","['lac', 'a']","['o', 'ka']",['tima'],['ke'],"['s', 'com']","['p', 'e']",['di'],['ju'],['partitur']
neutrino,"['t', 'a']",['st'],['tima'],['sti'],"['a', 'a']",['čoveka'],"['s', 'cima']",['le'],['inom'],['čovek'],[''],['a'],['hipote']
neutron,"['p', 'ce']","['j', 'a']",['ama'],"['p', 'cu']","['gac', 'a']",['čoveka'],['Lama'],['ća'],['jom'],['o'],['je'],"['N', 'u']",['osmin']
neverica,['he'],"['s', 'k']",['tima'],['bi'],"['s', 'a']","['jel', 'a']","['s', 'kovima']",['le'],['nom'],['o'],['lci'],['eri'],['kur']
nevernica,['sli'],['lAk'],['zovima'],"['s', 'ku']",,['ja'],['hama'],['be'],[''],['go'],['di'],['tko'],"['mestaš', 'c']"
nevernik,"['d', 'ke']","['h', 'a']",['ocima'],['ome'],"['ak', 'a']","['jel', 'a']",['ocima'],['kovi'],"['le', 'm']",['o'],"['n', 'a']",['hu'],['plural']
nevesta,"['s', 'kove']",['st'],['sima'],['jelu'],"['bac', 'a']","['oc', 'a']",['vama'],['ji'],['hom'],['čovek'],['zi'],['je'],['kaleidoskop']
nevjera,['ću'],"['l', 'a']",['stima'],['vi'],"['gac', 'a']",['ma'],['jama'],"['j', 'a']","['l', 'kom']",['Ao'],['e'],['di'],['fosfor']
nevoLa,['oce'],['Lu'],"['ć', 'cima']","['š', 'ku']",['ga'],['tke'],['im'],['sti'],['bom'],['go'],['čadi'],['če'],['kaLu']
nevreme,"['a', 'ke']",['t'],['bama'],['jelu'],['ri'],['le'],"['s', 'cima']",['ća'],['gom'],"['A', 'm']",['e'],"['lč', 'e']",['tež']
nezadovoLstvo,"['p', 'ce']",['tku'],['i'],"['a', 'u']","['bac', 'a']","['k', 'ca']",['lima'],['ti'],"['s', 'kom']",['s'],['sli'],['jele'],['žaLeN']
nezahvalnica,['čad'],"['c', 'a']","['sci', 'ma']",['hu'],"['žac', 'a']","['z', 'a']",['jima'],['evi'],['som'],['vo'],['ove'],['ine'],['reformator']
nezahvalnik,['ge'],['e'],['bama'],"['p', 'u']",['ki'],"['n', 'a']",['nima'],[''],['u'],['i'],['dci'],['ju'],['kupol']
nezgoda,"['d', 'ke']",['mo'],"['s', 'kovima']",['vu'],"['v', 'a']",['ve'],['ocima'],['ad'],"['p', 'em']",['sAk'],['ove'],['je'],['ispitivaN']
neznabožAc,['ce'],['Ao'],['dima'],[''],['ci'],['ta'],['Ludima'],[''],['Lu'],"['s', 'k']",['dci'],['je'],['crt']
neznalica,"['s', 'ke']",['tAk'],,"['š', 'ku']",,"['L', 'a']",['stima'],"['j', 'a']",['tom'],['z'],['ove'],"['t', 'ku']",['cur']
neznanAc,['i'],['mu'],"['p', 'ima']","['a', 'ku']","['a', 'a']",['ja'],"['lci', 'ma']",['ad'],['ma'],['vo'],['oci'],['oče'],['vojs']
nezrelost,"['c', 'a']",['o'],['jama'],"['š', 'cu']","['l', 'a']","['jel', 'a']","['ma', 'a']",['dci'],"['a', 'om']",['i'],['le'],['di'],['podstre']
nećak,['oce'],['ne'],"['scim', 'a']",['mu'],"['lac', 'a']",['ta'],"['dci', 'ma']","['p', 'ci']",['jem'],['zAk'],"['p', 'i']",['o'],"['delik', 't']"
nećaka,['i'],['u'],"['jeli', 'ma']",['ti'],['ju'],['sli'],['kovima'],['govi'],"['N', 'em']","['s', 'k']",['le'],['Lo'],['lojnic']
nećakiNa,['he'],['er'],"['sci', 'ma']",['nu'],"['s', 'kov', 'a']",['eta'],"['z', 'ima']",['ke'],"['č', 'em']",,['šci'],['ke'],['zeL']
nečistoća,"['n', 'a']",['e'],"['scim', 'a']",['vi'],"['sak', 'a']",['ri'],['tima'],['be'],['ju'],[''],['čadi'],['te'],['lopatic']
neđeLa,"['p', 'a']",['ne'],"['lci', 'ma']",['hu'],"['c', 'a']","['p', 'a']","['a', 'cima']","['et', 'a']",['kom'],['e'],['jeli'],"['ćč', 'e']",['žeđ']
nežeNa,['sti'],['je'],['čadi'],['vu'],['ava'],['be'],['em'],"['n', 'a']",['em'],['čovek'],['ćo'],['ine'],['marksiz']
niger,['di'],['e'],"['p', 'cima']",['su'],"['ba', 'a']",['la'],,['govi'],"['zo', 'm']",['h'],"['p', 'a']",['ho'],['krča']
nihilist,['ad'],['tAk'],['evima'],['su'],['i'],['ke'],"['dci', 'ma']",['ići'],"['p', 'cem']",['ce'],['u'],['te'],['algologij']
nihilizAm,['love'],['dAc'],['lima'],['nu'],"['jel', 'a']","['a', 'ka']",['im'],['čevi'],['cem'],['Ac'],['evi'],['ke'],['šešir']
nijansa,['zove'],"['z', 'a']",['vama'],['etu'],['daka'],"['s', 'ca']",['kovima'],"['p', 'i']",['cetom'],['žAk'],"['h', 'a']",['te'],"['konsonan', 't']"
nimfa,['ce'],['bu'],['govima'],['inu'],"['žac', 'a']",['ve'],"['p', 'cima']",['be'],['bom'],['in'],['i'],['Lu'],['množin']
nimfomanka,['ga'],"['p', 'e']",['škama'],['gu'],[''],"['oc', 'a']",['ima'],"['h', 'a']","['zo', 'm']","['L', 'a']",['ge'],['ku'],['kozareN']
ninDa,['ad'],['ce'],['cima'],['jelu'],"['ac', 'a']",['ti'],['hama'],['si'],['đu'],['ga'],"['n', 'a']","['t', 'ku']",['trener']
nirvana,['ti'],['tku'],"['jeli', 'ma']","['a', 'u']",['daka'],['ka'],"['lci', 'ma']","['č', 'ci']",['ri'],['e'],['le'],['i'],['vri']
nit,['he'],['c'],['šima'],['ku'],['di'],['ga'],['kima'],['Li'],['šću'],['zAk'],['evi'],"['N', 'u']",['municij']
nitkov,['čeve'],['k'],['cima'],['ku'],"['zak', 'a']","['p', 'a']",['čađu'],['be'],['cem'],['l'],['tke'],"['t', 'ku']",['patuL']
nivo,['me'],['šku'],"['š', 'cima']",['oj'],['ga'],"['č', 'ca']",['sima'],['ća'],['đu'],['lAc'],['tke'],['di'],['mađioničar']
niz,['be'],['žAc'],"['p', 'ima']",['gu'],"['dac', 'a']","['oc', 'a']",['jima'],['si'],['šLu'],"['s', 'k']",['eri'],['mo'],['trolejbus']
nizanka,"['p', 'a']",['je'],['nima'],['i'],"['sak', 'a']","['o', 'ka']","['šci', 'ma']",['me'],['šću'],['ga'],"['p', 'a']",['li'],['omofor']
nizina,"['a', 'ke']",['čoveka'],"['a', 'ima']",['Lu'],['ama'],['ga'],['mima'],['oci'],['šLu'],['zAk'],['ki'],['e'],['zoolo']
nišan,['eri'],['a'],['stima'],['cu'],['ava'],['he'],"['š', 'cima']","['v', 'a']","['le', 'm']",['L'],['čevi'],['a'],['krtin']
nišanDija,"['l', 'ke']","['h', 'a']",['šima'],['vu'],"['sak', 'a']","['s', 'ca']",['slima'],['li'],['škom'],['mo'],"['h', 'a']",['ti'],['okru']
ništarija,['he'],['go'],['kovima'],,['u'],"['k', 'ca']","['a', 'cima']","['p', 'ci']",['u'],['ko'],['ši'],['ne'],"['ok', 'n']"
nobelovAc,"['p', 'e']","['L', 'a']",['čadi'],[''],"['et', 'a']",['ka'],['Lima'],['hovi'],['mo'],['žAc'],['jeli'],"['lč', 'e']",['vest']
nobelovka,['je'],['ho'],"['p', 'ima']","['p', 'cu']",['ci'],"['s', 'a']",['hama'],"['s', 'kovi']",['ću'],['l'],['dci'],['je'],['košnic']
noga,['čeve'],"['N', 'a']",['ma'],"['l', 'ku']","['tak', 'a']",['ke'],"['ići', 'ma']","['v', 'a']",['eri'],['A'],['ci'],"['kč', 'e']",['obraz']
nogari,['tke'],['lAk'],['čadi'],"['s', 'ku']","['zak', 'a']",['ke'],['ocima'],['ri'],['etom'],['in'],"['s', 'kovi']",['čoveče'],['poru']
nogavica,['ce'],"['a', 'a']",['sima'],"['a', 'u']",['daka'],['oga'],['cima'],['Li'],['ću'],"['L', 'a']","['s', 'kovi']",['ho'],['kontinuitet']
nogica,['he'],['A'],['čevima'],['sti'],"['s', 'a']","['s', 'a']","['a', 'ima']",['e'],"['č', 'em']",['mo'],"['j', 'a']",['jo'],['gravitacij']
nogometaš,"['s', 'ke']",['ce'],"['ma', 'a']",['sti'],"['čev', 'a']",['eri'],['hama'],"['n', 'ovi']","['le', 'm']",['n'],['lovi'],"['kč', 'e']",['strahopoštovaN']
nogostup,['jele'],['ta'],['ći'],"['š', 'ku']",['di'],['sti'],['ocima'],['čevi'],['bom'],"['L', 'a']",['i'],"['pč', 'e']",['sedativ']
noj,"['et', 'a']","['t', 'k', 'a']",['Ludima'],['lu'],['ga'],,"['jeli', 'ma']",['si'],['som'],['sAo'],"['et', 'a']",['sti'],['embrij']
nokAt,"['p', 'ce']","['h', 'a']",['ocima'],"['š', 'cu']",['daka'],['le'],['govima'],"['a', 'i']",['ri'],['dAk'],['ci'],"['N', 'u']",['plemenitost']
noktić,['ove'],"['oc', 'a']","['ići', 'ma']",[''],"['jel', 'a']",['sli'],['bama'],['ke'],['ocem'],['io'],['ši'],['jo'],['pametar']
nomad,['ši'],['čoveka'],['hovima'],['ci'],['ci'],[''],['ađu'],['sli'],['ri'],['sAo'],['šci'],['vo'],['Demper']
nominativ,"['k', 'ce']",['ku'],['stima'],['u'],"['bac', 'a']",['čoveka'],"['a', 'cima']",['e'],['tkom'],['žAc'],['u'],"['lč', 'e']","['manev', 'r']"
nonkonformist,['Lude'],['io'],"['k', 'cima']","['š', 'cu']","['et', 'a']",['la'],['kima'],['si'],"['le', 'm']","['j', 'a']",['si'],['ke'],['vrpc']
norma,['e'],['u'],"['s', 'cima']",['Li'],"['zac', 'a']",['sli'],['bama'],['šci'],['đu'],['l'],['ići'],['šče'],['sprej']
normalnost,['čeve'],['ta'],['kama'],['u'],"['t', 'a']","['n', 'a']",['ma'],['he'],['mom'],[''],['ške'],['le'],['lonč']
nos,['ce'],['bAc'],"['ma', 'a']",['tu'],"['tak', 'a']",['he'],"['p', 'cima']","['a', 'i']","['s', 'kom']",['a'],['be'],['o'],['carin']
nosač,['hove'],['Ak'],"['N', 'ima']",['sti'],"['bac', 'a']",['ma'],"['ići', 'ma']",['ge'],['li'],['Ak'],['čevi'],['Lu'],['talas']
nosačica,['sli'],"['k', 'c', 'a']",['zovima'],['sti'],"['lak', 'a']","['š', 'ka']",['čađu'],"['m', 'a']",['škom'],['s'],['tke'],"['a', 'u']","['iracionaliz', 'm']"
nosilAc,['ad'],['Ao'],['slima'],['ocu'],['a'],['ca'],['stima'],['ke'],['em'],['d'],['a'],"['s', 'ku']",['federalist']
nosila,"['N', 'e']","['j', 'a']",['lima'],['nu'],"['n', 'a']",['ta'],['ma'],['tke'],['Lom'],['ma'],['mi'],['ju'],['bosank']
nosić,"['p', 'e']","['k', 'c', 'a']",['stima'],['i'],['ti'],"['L', 'a']",['ćom'],['sci'],['lom'],['ko'],['he'],['ho'],['jedreNa']
nosnik,['di'],['ku'],['Lama'],['ju'],"['k', 'a']",['tke'],['im'],['ške'],['lom'],"['L', 'a']",['a'],['ku'],['slanin']
nosorog,['eri'],['tAc'],"['lci', 'ma']",['ri'],"['a', 'ak', 'a']","['v', 'a']","['ma', 'a']",['di'],['šću'],"['šk', 'a']","['ć', 'ci']",['oče'],['osećajnost']
nostalgija,['čeve'],"['g', 'a']",['stima'],"['ć', 'cu']",['gu'],"['N', 'a']",['ima'],"['a', 'i']",['šću'],['sAk'],"['m', 'a']",['vo'],['znanic']
nostalgičar,['love'],,['dima'],['zu'],"['et', 'a']","['p', 'ca']",['gama'],['a'],['kom'],['st'],['ve'],"['p', 'e']",['nameštaj']
notacija,"['d', 'ke']","['k', 'a']",['zovima'],['šci'],"['h', 'a']",['be'],['om'],['čad'],"['s', 'cem']",['lAk'],['i'],['ško'],['mese']
novAc,['čeve'],['h'],['kovima'],['u'],"['čev', 'a']",['be'],"['šci', 'ma']","['a', 'ci']","['č', 'em']",['i'],['i'],"['lč', 'e']",['prolaz']
nova,['love'],['dAk'],['ama'],"['a', 'u']",['gu'],['be'],"['scim', 'a']",['zi'],['hom'],['A'],['be'],['ke'],['ag']
novajlija,"['s', 'kove']",['zAk'],"['sci', 'ma']",['cetu'],"['dac', 'a']","['s', 'ca']","['s', 'cima']","['v', 'a']",['ocem'],['sAk'],['ge'],['sli'],['rapsodij']
novak,['jele'],['ho'],['hovima'],['sli'],"['ev', 'a']","['n', 'a']",['etima'],"['n', 'ovi']","['jel', 'om']",['lAc'],"['N', 'i']",['sti'],['tragikomedij']
novembAr,"['et', 'a']",['sAk'],"['jeli', 'ma']","['t', 'ku']",['ava'],"['oc', 'a']","['šci', 'ma']",['he'],"['zo', 'm']","['L', 'a']",['ove'],['di'],['prover']
novina,['čeve'],"['c', 'a']",['šima'],['jelu'],['ri'],['a'],"['dci', 'ma']","['m', 'a']",['kom'],['Ac'],['ove'],['ho'],['peciv']
novinar,['je'],"['L', 'a']",['vama'],['ju'],"['tac', 'a']",['ca'],"['dci', 'ma']",['me'],['tom'],['mo'],"['m', 'a']","['p', 'e']",['bacačic']
novine,['ge'],['ju'],"['scim', 'a']",['ma'],['a'],['ške'],['dima'],['ovi'],['jem'],['d'],"['s', 'kovi']",['li'],['plesač']
novorođenče,['ga'],['žAk'],['Lima'],['mu'],"['c', 'a']","['k', 'ca']",['Lima'],['e'],['im'],"['L', 'a']","['j', 'a']",['te'],['suton']
novost,['kove'],['zAc'],['škama'],"['t', 'ku']",['i'],['be'],"['mi', 'a']",['e'],['tom'],['ka'],"['p', 'a']",['je'],['složno']
novotarija,"['v', 'a']",['mo'],['ći'],['cetu'],"['t', 'a']","['a', 'ka']",['jima'],"['k', 'ci']","['s', 'kom']",['dAk'],"['s', 'kovi']",,"['čuvst', 'v']"
novotvorenica,"['m', 'a']",['z'],['ći'],['di'],['ri'],['i'],['evima'],['li'],['cetom'],"['h', 'a']",['evi'],['Ao'],['plafon']
novčanica,['eve'],['bAc'],"['ma', 'a']",['inu'],"['oc', 'a']","['t', 'ka']",['škama'],['je'],,['ga'],"['s', 'kovi']",['že'],['maloumni']
novčanik,['tke'],['sAc'],['lovima'],"['N', 'u']","['hov', 'a']",['ina'],"['š', 'cima']",['je'],"['N', 'em']",['Ac'],['ovi'],['hu'],['nabijač']
novčić,['ke'],"['oc', 'a']","['scim', 'a']","['š', 'cu']","['c', 'a']",['i'],['cima'],['ća'],['bom'],['Ac'],['ri'],['eri'],['okean']
nozdrva,['ške'],"['t', 'k', 'a']",['jima'],['eri'],"['k', 'a']",['la'],['Ludima'],['Li'],['šLu'],['Ac'],['čadi'],['Ao'],['kraLe']
noć,['eve'],['šku'],['Lima'],['cu'],"['tac', 'a']",['ta'],"['a', 'cima']","['a', 'i']",['inom'],['a'],['Li'],"['ćč', 'e']",['onanij']
noćeNe,['be'],['sAk'],"['N', 'ima']","['š', 'ku']","['l', 'a']","['s', 'ka']",['em'],['i'],['etom'],['tAk'],['ri'],['ti'],['refren']
noćobdija,['tke'],['zAk'],['ama'],"['l', 'ku']","['ev', 'a']","['č', 'ca']",['sima'],['čad'],"['p', 'cem']",['žAc'],['govi'],['sli'],['tipfeler']
nož,['je'],['mu'],['šima'],['eri'],"['lov', 'a']",['a'],"['ma', 'a']","['v', 'a']",['cetom'],['g'],['jeli'],['še'],['met']
nožica,"['ć', 'ce']",['st'],['kovima'],['ju'],['će'],"['o', 'ka']",['stima'],['ke'],"['č', 'em']",['stAk'],['li'],['di'],['šlager']
nožice,"['t', 'a']",['vo'],['Lima'],['mi'],['u'],['ca'],['evima'],['sti'],"['a', 'kom']",['ga'],['ve'],['eri'],['zločin']
nožić,['ga'],['r'],['nima'],['ku'],"['sak', 'a']","['z', 'a']",['vama'],"['č', 'ci']",['ri'],['in'],"['k', 'ci']",['ti'],['uzajamnost']
nudist,['iće'],['d'],['evima'],['li'],"['hov', 'a']",['ma'],['zovima'],['eri'],['šću'],['bAc'],['Li'],['Ao'],['blud']
nuklearka,"['ć', 'ce']","['š', 'c', 'a']","['ići', 'ma']",['cu'],['i'],['čoveka'],['etima'],"['m', 'a']",['bom'],"['L', 'a']",['Li'],['še'],['izolator']
nukleus,"['ć', 'ce']",['tAk'],['ama'],['Li'],['ga'],['ja'],"['zi', 'ma']",['a'],['đu'],['e'],[''],['li'],['komasacij']
nula,['čeve'],['ne'],['kima'],"['a', 'u']","['jel', 'a']",['le'],['Ludima'],['ške'],"['a', 'om']",['gAc'],"['p', 'ci']",['vo'],['istoznačnic']
nužda,"['p', 'e']",['z'],['kima'],['ti'],"['et', 'a']",['oga'],['ađu'],['čad'],['tkom'],['k'],"['k', 'ci']",['čoveče'],['postulat']
nužnik,['di'],"['p', 'e']",['etima'],['šci'],"['čev', 'a']",['ina'],['kama'],['jeli'],"['s', 'com']",['i'],['ši'],"['kč', 'e']",['konciznost']
nužnost,['i'],['stAk'],['stima'],['cu'],"['et', 'a']","['N', 'a']",['tkama'],"['v', 'a']",['škom'],['bA'],['ši'],['Ao'],['punomoćj']
oDak,['ga'],['lAk'],['kovima'],"['š', 'ku']",['sli'],['oga'],"['k', 'cima']",['šci'],['ri'],['ćAc'],"['a', 'i']",['me'],['zlob']
oDačar,['i'],['dAk'],['Lama'],['ome'],['daka'],['ma'],['tkama'],['me'],"['s', 'kom']","['j', 'a']",['ti'],['mo'],['jezer']
