,1.imp.prs.pl,1.ind.prs.pl,1.ind.prs.sg,1.prs.pl.sbjv,1.sg.prs.cond,1.sg.prs.sbjv,2.ind.pl.pst,2.ind.sg.pst,2.pl.pst.sbjv,2.prs.cond.pl,2.sg.prs.cond,2.sg.pst.sbjv,3.ind.fut.pl,3.ind.fut.sg,3.pl.pst.sbjv,3.prs.pl.sbjv,3.sg.pst.sbjv,imp.prs.2.sg,ind.1.pl.ipfv,ind.1.pst.sg,ind.1.sg.ipfv,ind.3.pl.ipfv,ind.3.pl.pst,ind.3.prs.pl,ind.3.prs.sg,ind.3.sg.ipfv,ind.3.sg.pst,ind.fut.1.pl,ind.fut.1.sg,ind.fut.pl.2,ind.fut.sg.2,ind.pl.2.ipfv,ind.prs.2.sg,ind.sg.2.ipfv,inf,m.ptcp.pl.pst,m.ptcp.sg.pst,pl.1.prs.cond,pl.1.pst.sbjv,pl.3.prs.cond,pl.imp.prs.2,pl.ind.1.pst,pl.ind.prs.2,pl.prs.2.sbjv,ptcp.pl.pst.f,ptcp.prs,ptcp.sg.pst.f,sg.1.pst.sbjv,sg.3.prs.cond,sg.3.prs.sbjv,sg.prs.2.sbjv,stem
gazer,"['Eɲ', 'ɔ̃']","['s', 'ɔ̃']",[''],"['i', 'jɔ̃']","['ɔ', 'əʁE']",[''],['at'],['y'],['asje'],['əʁje'],"['E', 'əʁE']",['as'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],[''],"['O', 'a']",['ɔ'],"['E', 'ɔ̃']","['ɥ', 'E']",['sE'],"['O', 'E']",['Eʁ'],['i'],[''],"['Ø', 'E']",[''],"['ɔ', 'əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],"['O', 'je']",[''],['sE'],"['O', 'e']","['E', 'e']",['e'],['əʁjɔ̃'],"['O', 'asjɔ̃']",['əʁE'],['e'],['am'],"['ə', 'e']",['je'],"['O', 'e']",['ɑ̃'],['e'],"['ə', 'as']",['əʁE'],[''],[''],['ɑ̃myʁ']
gazouiller,['ɔ̃'],"['O', 'ɔ̃']",['i'],"['O', 'jɔ̃']",['ʁE'],['ɛ'],"['O', 'ʁi', 't']","['O', 'a']",['asje'],['əʁje'],['əʁE'],['ys'],"['ɔ', 'əʁ', 'ɔ̃']",['əʁa'],"['ə', 'as']",[''],"['O', 'a']",[''],['jɔ̃'],['E'],['E'],['sE'],['Eʁ'],[''],[''],['E'],"['O', 'a']","['əʁ', 'ɔ̃']","['ɛ', 'əʁE']","['ɔ', 'əʁ', 'e']",['əʁa'],['sje'],[''],['E'],['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],"['E', 'am']",['e'],"['i', 'je']",['je'],['jɑ̃'],['e'],['as'],['əʁE'],[''],[''],['natyʁaliz']
gazéifier,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],"['ɔ', 'əʁE']",[''],['at'],"['O', 'a']",['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']","['iʁ', 'a']",['ɥas'],[''],"['E', 'a']",[''],"['O', 'jɔ̃']",['ɥE'],['E'],['E'],"['E', 'Eʁ']",[''],[''],['ʁE'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɔ', 'əʁa']",['je'],['i'],"['E', 'E']","['O', 'e']","['O', 'e']",[''],['əʁjɔ̃'],['sjɔ̃'],"['ɛ', 'əʁE']",['e'],['am'],['e'],['je'],['e'],['ɑ̃'],['e'],"['O', 'as']","['Eʁ', 'E']",[''],['aɲ'],"['dEʃ', 's']"
geindre,['ɔ̃'],['ɔ̃'],[''],"['O', 'jɔ̃']",['əʁE'],[''],['at'],['a'],"['ə', 'asje']",['əʁje'],['əʁE'],['as'],"['ʁ', 'ɔ̃']",['əʁa'],"['O', 'as']",['ɛ'],['a'],[''],['jɔ̃'],['E'],['sE'],"['O', 'E']",['Eʁ'],['ɔ'],[''],['E'],"['O', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],[''],['E'],"['o', 'e']",['e'],"['O', 'e']","['ɔ', 'əʁjɔ̃']","['jas', 'jɔ̃']","['ɛ', 'əʁE']",['je'],['am'],['e'],"['ə', 'n', 'je']",['e'],"['O', 'ɑ̃']",['e'],['s'],['əʁE'],[''],[''],['faʃ']
geler,['jɔ̃'],['ɔ̃'],['ɔ'],['jɔ̃'],['əʁE'],[''],"['O', 'at']",['a'],['asje'],"['ɔ', 'əʁje']","['iʁ', 'E']",['as'],"['əʁ', 'ɔ̃']","['ɛ', 'əʁa']",['as'],['ɔ'],['a'],[''],['ɔ̃'],['E'],['E'],['jE'],['jEʁ'],[''],[''],"['o', 'E']","['O', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],[''],['E'],"['E', 'e']","['O', 'e']",['e'],['ʁjɔ̃'],"['E', 'asjɔ̃']",['əʁE'],['e'],"['O', 'am']",['e'],['je'],['e'],['ɑ̃'],"['O', 'e']",['as'],['ʁE'],[''],['s'],['fʁi']
gendarmer,"['E', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],['əʁE'],[''],"['E', 'at']",['a'],['asje'],['əʁje'],['əʁE'],['ɛ̃s'],"['ʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],[''],['jɔ̃'],"['O', 'E']",['E'],['jE'],"['O', 'Eʁ']",['ɔ'],[''],['E'],['ja'],"['ʁ', 'ɔ̃']","['ɛ', 'əʁE']","['aʁ', 'e']",['əʁa'],"['E', 'je']",[''],['E'],"['O', 'e']","['O', 'e']",['e'],"['ɔ', 'əʁjɔ̃']",['sjɔ̃'],['əʁE'],"['O', 'e']",['am'],['e'],"['p', 'je']","['O', 'e']",['ɑ̃'],['e'],"['E', 'as']","['y', 'ʁE']",['ɔ'],['z'],['Epɛ̃gl']
gerber,"['O', 'ɔ̃']","['E', 'ɔ̃']",['ɔ'],"['O', 'jɔ̃']",['əʁE'],[''],['at'],['a'],"['ə', 'asje']",['əʁje'],"['ɛ', 'əʁE']",['as'],"['iʁ', 'ɔ̃']",['əʁa'],"['E', 'as']",[''],['a'],[''],['jɔ̃'],[''],['E'],['E'],['nan'],['s'],[''],['sE'],"['E', 'a']","['ɔ', 'əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['ɛ', 'əʁ', 'e']",['dʁa'],['je'],['ɛ'],['E'],['e'],"['E', 'e']",['je'],"['ɛ̃dʁi', 'jɔ̃']","['O', 'asjɔ̃']",['əʁE'],['e'],['am'],"['d', 'e']",['je'],['e'],['ɑ̃'],['aly'],"['O', 'as']","['iʁ', 'E']",['s'],[''],['ʁəm']
gercer,"['Eɲ', 'ɔ̃']","['O', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],['s'],['at'],['a'],['sje'],"['ɔ', 'əʁje']",['əʁE'],['nan'],"['iʁ', 'ɔ̃']",['əʁa'],['as'],['i'],"['O', 'a']",['ɛ'],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],[''],['ɛ'],['sE'],"['O', 'a']","['əʁ', 'ɔ̃']",['ʁE'],"['əʁ', 'e']","['ɔ', 'əʁa']",['je'],[''],['E'],"['E', 'e']","['E', 'e']",['e'],"['ɔ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],['e'],"['O', 'am']",['e'],"['t', 'je']",['e'],"['O', 'ɑ̃']",['e'],['s'],['əʁE'],['s'],['wa'],"['des', 'l']"
germer,['ɔ̃'],"['O', 'ɔ̃']",['ɔ'],['jɔ̃'],"['ud', 'ʁE']",['i'],"['O', 'at']",['a'],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],"['O', 'as']",[''],"['E', 'a']",['ɔ'],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],[''],['i'],['E'],['a'],"['ɛ', 'əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],['ɔ'],['E'],['ʁ'],['e'],['e'],"['ɔ', 'əʁjɔ̃']",['jasjɔ̃'],['əʁE'],"['O', 'e']",['am'],"['E', 'e']",['je'],"['ə', 'e']","['O', 'ɑ̃']",['e'],"['Ø', 'as']","['œ', 'əʁE']",['s'],['ɛ'],['pɛʁsifl']
gesticuler,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],"['ɔ', 'əʁE']",['i'],"['E', 'at']",['a'],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['ɛ'],['a'],[''],"['O', 'jɔ̃']","['ə', 'E']","['E', 'E']",['E'],['Eʁ'],['ɔ'],[''],['E'],['a'],"['ɔ', 'əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],"['O', 'je']",['ɔ'],['E'],"['O', 'e']","['O', 'e']","['O', 'e']","['ɛ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],['e'],['am'],"['E', 'e']","['y', 'je']",['e'],"['O', 'ɑ̃']","['ɥ', 'e']",['as'],['ʁE'],[''],['nan'],"['flØʁ', 'n']"
gicler,['ɔ̃'],['ɔ̃'],['y'],"['O', 'jɔ̃']",['əʁE'],[''],"['O', 'at']",[''],"['O', 'asje']",['əʁje'],"['ɔ', 'əʁE']","['O', 'as']","['ʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],[''],['jɔ̃'],['jE'],"['ə', 'E']",['E'],['Eʁ'],[''],[''],['sE'],['ja'],"['əʁ', 'ɔ̃']","['ɛ', 'əʁE']","['əʁ', 'e']","['ɔ', 'əʁa']",['je'],['ø'],"['O', 'E']",['e'],['e'],"['O', 'e']",['əʁjɔ̃'],"['E', 'asjɔ̃']",['əʁE'],['e'],['m'],"['E', 'e']",['je'],"['ɥ', 'e']",['ɑ̃'],['e'],"['E', 'as']",['əʁE'],[''],['s'],"['paʁ', 's']"
gifler,['ɔ̃'],"['s', 'ɔ̃']",[''],['jɔ̃'],"['ɔ', 'əʁE']",[''],['at'],['a'],"['jas', 'je']",['əʁje'],['əʁE'],"['E', 'as']","['əʁ', 'ɔ̃']",['nan'],"['E', 'as']",[''],['a'],[''],['jɔ̃'],"['E', 'E']","['E', 'E']",['E'],['Eʁ'],['ɛt'],['ɛ'],"['O', 'E']",['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],"['O', 'je']",[''],"['Eɲ', 'E']",['e'],['e'],['e'],['əʁjɔ̃'],['sjɔ̃'],"['i', 'ʁE']","['s', 'e']","['E', 'am']",['e'],['e'],['e'],['ɑ̃'],['e'],"['E', 'as']",['əʁE'],['ɔ'],[''],['Ekskyz']
gigoter,['ɔ̃'],['nan'],[''],['jɔ̃'],"['ɔ', 'əʁE']",[''],['at'],"['E', 'a']","['O', 'asje']",['əʁje'],['əʁE'],['as'],"['ɔ', 'əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],['i'],['a'],[''],['jɔ̃'],['E'],"['e', 'E']",['E'],['ʁ'],[''],[''],"['ə', 'n', 'E']",['a'],"['ʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['ʁa'],['je'],[''],['E'],['ɑ̃dʁ'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],['m'],"['s', 'e']",['je'],"['O', 'e']",['ɑ̃'],"['O', 'e']",['as'],['əʁE'],['ɛ'],['ɛs'],"['kOm', 'ʁ']"
givrer,['ɔ̃'],['ɔ̃'],[''],"['O', 'jɔ̃']","['ɔ', 'əʁE']",['s'],['t'],"['E', 'a']","['O', 'asje']",['əʁje'],['ʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],"['Ø', 'a']",[''],['ɔ̃'],"['O', 'E']","['E', 'E']","['O', 'E']",['Eʁ'],['i'],['ɔ'],['nan'],['a'],"['iʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']","['ɛ', 'əʁa']",['je'],['ɛ'],['jE'],['je'],['e'],['e'],['əʁjɔ̃'],['jasjɔ̃'],"['y', 'ʁE']",['e'],['am'],['e'],"['e', 'je']",['e'],['ɑ̃'],['e'],['as'],['əʁE'],['ɔ'],[''],"['pʁ', 'ʃ']"
glacer,"['was', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],['əʁE'],['s'],"['O', 'at']",['a'],['sje'],"['ɛ̃dʁi', 'je']",['əʁE'],['as'],"['əʁ', 'ɔ̃']",['dʁa'],['as'],['ɛ'],"['O', 'a']",[''],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],['ɛ'],[''],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],[''],"['ə', 'E']",['e'],[''],"['E', 'e']",['iʁjɔ̃'],['asjɔ̃'],['əʁE'],"['O', 'e']","['E', 'am']","['E', 'e']","['wa', 'je']",['e'],"['O', 'ɑ̃']","['O', 'e']",['as'],['əʁE'],['ɔ'],[''],['diskalif']
glaglater,['ɔ̃'],"['s', 'ɔ̃']",[''],"['y', 'jɔ̃']",['əʁE'],[''],"['O', 'at']",['a'],"['O', 'asje']",['iʁje'],"['ɔ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']",['əʁa'],"['O', 'as']",[''],"['E', 'a']",['ɔ'],['jɔ̃'],[''],['E'],['nan'],['Eʁ'],['ɔ'],[''],['E'],['a'],"['dʁ', 'ɔ̃']",['tʁE'],"['ɛ', 'əʁ', 'e']",['əʁa'],['sje'],[''],['sE'],['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],"['ɔ', 'əʁE']",['e'],['am'],['e'],['sje'],['e'],['ɑ̃'],['je'],['as'],"['ɔ', 'əʁE']",[''],['s'],['ʁaplik']
glander,"['Eɲ', 'ɔ̃']",['ɔ̃'],['ɛ'],['jɔ̃'],['əʁE'],[''],['at'],['a'],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],[''],['jɔ̃'],['E'],['izE'],['E'],['ɥEʁ'],['i'],[''],['E'],['a'],"['ɛ', 'əʁ', 'ɔ̃']",['əʁE'],"['əv', 'ʁe']","['ɔ', 'əʁa']",['je'],[''],['E'],['e'],['e'],"['O', 'e']",['əʁjɔ̃'],"['O', 'asjɔ̃']","['ɛ', 'əʁE']",['e'],['jam'],['e'],['je'],['e'],['sɑ̃'],['e'],['as'],"['ɔ', 'əʁE']",[''],[''],['ʃapaʁd']
glandouiller,"['O', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],"['ɔ', 'əʁE']",['ɛt'],['at'],['a'],['sje'],['ʁje'],['əʁE'],"['o', 'as']","['əʁ', 'ɔ̃']",['əʁa'],['uas'],['ɔ'],"['E', 'a']",[''],['jɔ̃'],['ti'],"['d', 'E']","['ə', 'E']","['O', 'Eʁ']",[''],[''],['E'],['a'],"['ɛ̃d', 'ʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']","['ɛ', 'əʁa']",['je'],[''],['E'],['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],"['o', 'e']","['zm', 'zmim']",['e'],['sje'],"['O', 'e']","['E', 'ɑ̃']",['t'],"['O', 'as']",['əʁE'],['ɔ'],['i'],['dEfini']
glaner,"['E', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],['əʁE'],['ɔ'],['at'],['ja'],['asje'],"['ɔ', 'əʁje']",['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],[''],"['i', 'jɔ̃']","['E', 'E']",['E'],['E'],"['O', 'Eʁ']",[''],[''],"['z', 'E']",['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],[''],['E'],['e'],['e'],['e'],"['ɛ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],"['E', 'e']",['jam'],"['was', 'e']",['je'],"['O', 'e']",['ɑ̃'],['e'],['as'],"['ɔ', 'əʁE']",['ɔ'],['i'],"['apʁ', 'ʃ']"
glapir,['ɔ̃'],['ɔ̃'],[''],['ɔ̃'],['əʁE'],[''],['at'],['ʁi'],"['O', 'asje']",['əʁje'],['əʁE'],['as'],"['ɔ', 'əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['ja'],[''],['jɔ̃'],['E'],['E'],['E'],"['ə', 'Eʁ']",['ɔ'],['ɔ'],['E'],"['E', 'a']","['ʁ', 'ɔ̃']",['ʁE'],"['əʁ', 'e']",['əʁa'],['je'],[''],['E'],['Eʁiʁ'],['e'],['e'],['əʁjɔ̃'],['sjɔ̃'],['əʁE'],"['ɥ', 'e']",['am'],"['O', 'e']",['je'],['t'],['ɑ̃'],['e'],['as'],['ʁE'],[''],[''],"['tʁ', 't']"
glavioter,['ɔ̃'],['ɔ̃'],['ɔ'],['sjɔ̃'],['əʁE'],[''],['at'],['a'],['asje'],['əʁje'],"['ɔ', 'əʁE']",['s'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['v'],['a'],[''],['jɔ̃'],['E'],['E'],['E'],['wEʁ'],['ɔ'],['ɛ'],['E'],['ɥa'],"['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],['zje'],[''],"['E', 'E']",['e'],[''],['e'],['əʁjɔ̃'],"['p', 'isjɔ̃']",['əʁE'],"['E', 'e']","['E', 'am']","['O', 'e']",['e'],['e'],"['O', 'ɑ̃']",[''],['as'],['əʁE'],[''],[''],['dɛstin']
glisser,['ɔ̃'],['ɔ̃'],['ɔ'],['jɔ̃'],"['ɛ̃d', 'ʁE']",[''],['at'],"['E', 'a']",['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['s'],['a'],[''],"['O', 'jɔ̃']","['E', 'E']",['E'],['E'],['ʁ'],[''],['ɛ'],['E'],['ja'],"['əʁ', 'ɔ̃']",['əʁE'],"['ɛ', 'əʁ', 'e']",['ʁa'],['je'],['ɛ'],"['ə', 'E']","['O', 'e']",['e'],['e'],"['ɛ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],['e'],['am'],"['s', 'e']","['ə', 'n', 'je']",[''],"['E', 'ɑ̃']",['e'],['as'],['əʁE'],[''],['ɔ'],['difam']
glorifier,['ɔ̃'],"['O', 'ɔ̃']",[''],"['E', 'jɔ̃']","['œ', 'əʁE']",['ɔ'],"['O', 'at']",['a'],"['d', 'isje']",['ʁje'],['dʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],['ɛ'],['jɔ̃'],['E'],"['O', 'E']",['E'],['Eʁ'],[''],[''],['E'],['ɥa'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['ɛ', 'əʁ', 'e']","['ɛ', 'əʁa']",['je'],[''],['E'],['e'],"['E', 'e']",['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],"['E', 'am']","['O', 'e']",['je'],"['O', 'e']",['wɑ̃'],['e'],['as'],['ʁE'],['z'],[''],['ʁEplik']
gloser,"['s', 'ɔ̃']","['ə', 'ɔ̃']",['ɔ'],['jɔ̃'],['əʁE'],[''],"['O', 'at']",['a'],"['O', 'asje']",['əʁje'],"['ɔ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],[''],['jɔ̃'],['nan'],['E'],['E'],['Eʁ'],[''],[''],['jE'],['a'],"['əʁ', 'ɔ̃']","['iʁ', 'E']","['ɛ', 'əʁ', 'e']",['əʁa'],"['O', 'je']",['ɔ'],['E'],['je'],"['ɥ', 'e']",['e'],['iʁjɔ̃'],"['E', 'asjɔ̃']",['əʁE'],"['O', 'e']",['am'],['e'],['je'],['e'],"['O', 'ɑ̃']",['e'],['as'],"['iʁ', 'E']",['ɔ'],['s'],['bʁɛ̃gbal']
glouglouter,"['O', 'ɔ̃']","['O', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],['i'],"['d', 'it']",['ja'],['sje'],['əʁje'],['əʁE'],"['O', 'as']","['ɔ', 'əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],['s'],['a'],[''],['jɔ̃'],"['O', 'E']","['O', 'E']","['o', 'E']",['Eʁ'],['ɔ'],[''],['E'],['a'],"['əʁ', 'ɔ̃']","['iʁ', 'E']","['əʁ', 'e']",['əʁa'],['je'],['jɛ̃'],['sE'],['e'],['e'],"['O', 'e']",['iʁjɔ̃'],['asjɔ̃'],"['ɔ', 'əʁE']","['s', 'e']","['O', 'am']","['s', 'e']","['E', 'je']","['O', 'e']",['ɑ̃'],['e'],['as'],"['ɔ', 'əʁE']",[''],['ɛ'],['dEbuʁs']
glousser,"['Ø', 'ɔ̃']","['E', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],['i'],['t'],"['O', 'a']",['asje'],['iʁje'],['əʁE'],"['E', 'as']","['əʁ', 'ɔ̃']",['əʁa'],"['d', 'is']",['ɔ'],['a'],[''],"['Ø', 'jɔ̃']",['E'],['E'],['E'],"['d', 'iʁ']",[''],['œ'],['E'],['a'],"['iʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɛ', 'əʁa']",['je'],[''],"['O', 'E']",['ʁ'],['e'],['e'],['əʁjɔ̃'],['ysjɔ̃'],['əʁE'],"['ə', 'e']",['am'],['e'],['je'],['e'],['ɑ̃'],['iz'],"['O', 'as']","['e', 'E', 'əʁE']",['œ'],[''],"['sumisj', 'n']"
gober,"['O', 'ɔ̃']",['ɔ̃'],[''],"['O', 'jɔ̃']","['ɔ', 'əʁE']",[''],"['E', 'at']",['ja'],"['ə', 'asje']",['iʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],['i'],['a'],[''],['jɔ̃'],[''],['E'],"['E', 'E']",['ziʁ'],[''],['ɔ'],"['O', 'E']","['E', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɔ', 'əʁa']",['je'],['ɛ'],['E'],"['ɥ', 'e']","['O', 'e']",['d'],['ʁjɔ̃'],"['E', 'asjɔ̃']",['əʁE'],"['O', 'e']","['O', 'am']",['e'],['sje'],"['O', 'e']",['ɑ̃'],[''],['as'],['ʁE'],[''],[''],['ɛzbOdi']
goberger,['jɔ̃'],"['j', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],[''],['at'],['a'],"['ə', 'asje']",['ʁje'],['əʁE'],['as'],"['ɛ', 'əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],['ɔ'],['jɔ̃'],['E'],['E'],"['O', 'E']",['Eʁ'],['ɔ'],[''],['sE'],['a'],"['ʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],"['o', 'je']",[''],['E'],"['O', 'e']",['y'],[''],['oʁjɔ̃'],['asjɔ̃'],['əʁE'],"['O', 'e']",['am'],"['E', 'e']",['je'],['e'],['ɑ̃'],"['ə', 'e']",['as'],"['ɛ', 'əʁE']",['ɔ'],[''],"['tiz', 'n']"
goder,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],['əʁE'],['ɔ'],['at'],[''],['asje'],['əʁje'],['əʁE'],['as'],"['ɛ', 'əʁ', 'ɔ̃']","['ɛ̃d', 'ʁa']",['jas'],['ɛ'],['a'],['jɛ̃'],['jɔ̃'],"['E', 'E']","['O', 'E']",['E'],['Eʁ'],[''],[''],"['ɥ', 'E']",['ja'],"['ʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],['ɔ'],['E'],"['E', 'e']",['je'],['je'],"['ɛ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],['e'],"['O', 'am']",['e'],['je'],['e'],['jɑ̃'],['e'],['as'],"['ɔ', 'əʁE']",[''],['ɛn'],"['dEtʁik', 't']"
godiller,['ɔ̃'],"['O', 'ɔ̃']",[''],['ɔ̃'],"['ɛ', 'əʁE']",[''],['at'],['a'],['asje'],"['u', 'ʁje']",['əʁE'],"['O', 'as']","['əʁ', 'ɔ̃']",['ʁa'],['as'],['ɔ'],['a'],[''],"['O', 'jɔ̃']",['E'],['E'],"['O', 'E']",['Eʁ'],['s'],[''],['sE'],['ɛ̃'],"['əʁ', 'ɔ̃']",['əʁE'],"['ʁ', 'e']",['əʁa'],['je'],[''],"['d', 'E']",['ʁ'],['e'],[''],"['ɛ', 'əʁjɔ̃']","['E', 'asjɔ̃']",['əʁE'],['e'],['am'],"['ə', 'e']",['je'],['e'],['ɑ̃'],['e'],['is'],['əʁE'],[''],[''],['fasin']
goinfrer,['ɔ̃'],['jɔ̃'],['ɛ̃'],['jɔ̃'],"['ɛ', 'əʁE']",[''],['t'],['a'],['asje'],['əʁje'],['əʁE'],['as'],"['tʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],['ɛ'],['jɔ̃'],['E'],"['O', 'E']",['E'],['Eʁ'],['s'],[''],['E'],['a'],"['ʁ', 'ɔ̃']",['əʁE'],"['ɛ', 'əʁ', 'e']",['əʁa'],['je'],[''],['E'],['e'],"['O', 'e']","['O', 'e']","['ɔ', 'əʁjɔ̃']",['asjɔ̃'],['ʁE'],"['E', 'e']",['am'],['e'],"['p', 'je']",[''],"['o', 'ɑ̃']","['ə', 'e']","['O', 'as']",['əʁE'],[''],['s'],"['sɔmn', 'l']"
gominer,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],['əʁE'],[''],"['O', 'at']",['a'],['asje'],['əʁje'],['əʁE'],['as'],"['ɔ', 'əʁ', 'ɔ̃']",['əʁa'],['as'],['i'],['a'],[''],['jɔ̃'],[''],['sE'],['E'],"['O', 'Eʁ']",[''],[''],['E'],"['E', 'a']","['əʁ', 'ɔ̃']","['ɛ', 'əʁE']","['əʁ', 'e']",['əʁa'],['je'],[''],['E'],['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],"['d', 'im']",['e'],['sje'],['e'],"['E', 'ɑ̃']",['e'],['as'],['əʁE'],['ɛ'],[''],"['tʁ', 's']"
gommer,['ɔ̃'],['ɔ̃'],[''],['sjɔ̃'],['əʁE'],[''],['at'],['a'],['asje'],"['ɔ', 'əʁje']",['əʁE'],"['O', 'as']","['əʁ', 'ɔ̃']",['əʁa'],"['E', 'as']",[''],"['E', 'a']",['i'],['sjɔ̃'],['E'],"['E', 'E']",['E'],['jEʁ'],[''],[''],"['o', 'E']",['vi'],"['əʁ', 'ɔ̃']",['miʁE'],"['əʁ', 'e']",['əʁa'],['je'],['ø'],['izE'],['e'],['e'],[''],['ʁjɔ̃'],['asjɔ̃'],"['E', 'əʁE']",['e'],['am'],['e'],['je'],['e'],"['ə', 'ɑ̃']","['O', 'e']",['as'],['əʁE'],[''],[''],['ʁəkʁɔkvij']
gonder,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],"['ʁ', 'E']",['ɔ'],"['O', 'at']",['a'],['sje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['ɔ'],['a'],[''],"['O', 'jɔ̃']","['O', 'E']",['E'],['E'],['Eʁ'],[''],[''],['E'],['a'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['əʁ', 'e']",['əʁa'],"['i', 'je']",['ɛ'],['E'],['e'],['e'],['e'],['əʁjɔ̃'],"['O', 'asjɔ̃']",['əʁE'],['e'],['jam'],['e'],['je'],['e'],['ɑ̃'],['y'],['as'],['əʁE'],[''],['ɛ'],"['mEzɛ̃tɛʁpʁ', 't']"
