,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
perspektiva,['čeve'],"['A', 'm']",['hovima'],['eri'],,['di'],['ađu'],['di'],['tkom'],"['A', 'm']",['zi'],['še'],['srećk']
perut,['Lude'],"['l', 'a']",['čevima'],['su'],"['v', 'a']",['li'],['ađu'],['Ludi'],['cem'],"['p', 'e']","['h', 'a']",['gu'],['mornaric']
perverzija,['li'],['ju'],['Lama'],['bi'],['e'],['je'],"['ć', 'cima']","['c', 'a']",['im'],['gAc'],['me'],"['lč', 'e']",['tuce']
peršin,"['p', 'a']",['zAk'],['čevima'],['etu'],['e'],"['N', 'a']",['im'],['me'],['u'],['g'],['jeli'],['ho'],['zaslon']
pesAk,"['p', 'e']",['er'],['mama'],['tu'],"['lak', 'a']",['ge'],['gama'],['ke'],['ću'],,"['j', 'a']",['ju'],['tinejDer']
peskarija,['he'],['žAc'],"['zi', 'ma']","['a', 'u']","['tak', 'a']",['ga'],['nima'],['šci'],"['jel', 'om']",['ka'],['sci'],['bo'],['bure']
pesma,['e'],"['h', 'a']","['p', 'cima']",['nu'],['a'],['a'],['ocima'],['šci'],"['s', 'com']",['žAk'],['u'],"['t', 'ku']",['odron']
pesnica,['se'],"['k', 'c', 'a']",['ama'],['šci'],"['a', 'a']",['li'],"['jeli', 'ma']",['a'],['tom'],['žAc'],"['p', 'i']",['ce'],['krejon']
pesnik,"['l', 'ke']","['k', 'a']","['s', 'kovima']",['ti'],"['lov', 'a']",['ga'],['em'],['ga'],['eri'],['lAc'],,['jo'],"['konflik', 't']"
pesnikiNa,['tke'],['z'],['ma'],['vi'],"['k', 'a']","['oc', 'a']",['evima'],['jeli'],['ri'],['vo'],['šci'],['ke'],['biseksualno']
pest,"['p', 'e']",['c'],"['jeli', 'ma']",['su'],['čadi'],"['s', 'ca']",['rima'],"['h', 'a']","['zo', 'm']",['st'],['me'],['a'],['poglavL']
pesticid,['be'],['hu'],['ma'],"['k', 'cu']",['i'],['sli'],['jima'],['šci'],['tkom'],['c'],['adi'],['o'],['naprtNač']
petAk,[''],['bA'],['stima'],['zi'],"['ov', 'a']",['oga'],['ima'],"['v', 'a']","['p', 'em']",['ma'],['sti'],['ne'],['sekretarijat']
petAo,['eri'],['tAc'],"['zi', 'ma']","['p', 'cu']","['n', 'a']",['ta'],"['s', 'kovima']",['i'],['lom'],['Ac'],"['et', 'a']",['šče'],['ozbiLnost']
petLa,['ove'],['ćAc'],"['s', 'kovima']",,"['ev', 'a']",['je'],['ovima'],"['k', 'ci']",['ocem'],['dAc'],['evi'],"['ćč', 'e']",['arhipela']
peta,"['s', 'kove']",['ce'],['dima'],"['p', 'u']","['čac', 'a']","['k', 'ca']",['dima'],['ke'],"['jel', 'om']","['A', 'm']","['ć', 'ci']",['še'],['kladiv']
petarda,"['ć', 'ce']",[''],"['p', 'cima']",['zi'],"['ac', 'a']","['N', 'a']",['erima'],,['hom'],['z'],"['a', 'ci']",['Lu'],['slog']
peteLka,['sti'],['z'],['ći'],"['s', 'cu']",['sti'],['ka'],['vima'],"['et', 'a']",['đu'],['tAc'],"['v', 'a']",['ine'],['kmetic']
peterokut,['ce'],['k'],"['N', 'ima']",['cetu'],['eri'],['čoveka'],['rima'],['be'],['som'],['bAc'],['šci'],['di'],['drob']
petina,['ri'],['šku'],['tkama'],"['s', 'ku']","['ak', 'a']",['ti'],['etima'],"['k', 'ci']","['a', 'kom']",['žAk'],"['h', 'a']","['pč', 'e']",['mer']
pev,"['m', 'a']",['tku'],['Lima'],['ocu'],"['ić', 'a']",['je'],"['s', 'cima']",['a'],,['L'],['hovi'],['hu'],['kvr']
pevAc,"['ć', 'ce']",['Lu'],['tkama'],['mi'],,['la'],['jima'],['sli'],['kom'],['lAk'],"['j', 'a']",['jo'],['meteorit']
pevač,['tke'],"['j', 'a']",['im'],"['N', 'u']","['L', 'a']",['ha'],['tkama'],"['j', 'a']","['le', 'm']",['i'],['oci'],['sli'],['dijarej']
pevačica,,['Ao'],['vima'],['si'],"['n', 'a']","['p', 'ca']",['Ludima'],['šci'],,['d'],['he'],"['t', 'ku']",['porez']
peć,['e'],['mu'],"['ma', 'a']",['ri'],"['zak', 'a']",['he'],['čevima'],"['s', 'kovi']",['etom'],['bA'],['ići'],['ri'],['potrošN']
pećina,['ve'],['h'],"['p', 'ima']",['ma'],"['zov', 'a']",['a'],"['dci', 'ma']",['he'],['ri'],['Ac'],,"['kč', 'e']",['avet']
pečalba,['a'],['go'],['vama'],['gu'],"['ev', 'a']",['eri'],['ima'],[''],"['a', 'om']","['A', 'm']",[''],['o'],['neurolo']
pečalbar,"['s', 'kove']",['d'],"['sci', 'ma']",['di'],"['hov', 'a']","['N', 'a']","['a', 'cima']",['ići'],['Lu'],"['p', 'e']","['c', 'a']",['e'],['begun']
pečat,['sli'],['ta'],"['lci', 'ma']","['a', 'ku']","['zac', 'a']",['ja'],['etima'],['a'],"['p', 'em']",['Ak'],['ške'],['mo'],['slon']
pečurka,"['h', 'a']","['p', 'c', 'a']",['kovima'],['zi'],['daka'],"['oc', 'a']",['tkama'],['zi'],['ri'],['c'],['čevi'],['že'],['krmač']
pešak,['je'],"['c', 'a']",['čadi'],['oj'],"['v', 'a']",['ke'],['Lima'],"['a', 'i']","['s', 'kom']",['go'],"['p', 'ci']","['ćč', 'e']",['resor']
pešaštvo,['li'],['ku'],"['dci', 'ma']",['jelu'],"['ak', 'a']",['ina'],['ćom'],['me'],['šću'],['i'],['lci'],['u'],['bigot']
peškarija,['kove'],['mu'],['šima'],['čoveku'],['sti'],"['s', 'ca']","['a', 'ima']",[''],"['p', 'om']",['e'],['ovi'],"['s', 'ku']",['mlitav']
peškir,['tke'],['go'],"['lci', 'ma']",['gu'],['ava'],"['L', 'a']",['om'],['sci'],['ma'],['g'],['le'],['go'],['diskvalifikacij']
peščanik,"['k', 'ce']",['io'],,['lu'],['ri'],"['a', 'ka']",['ađu'],['ji'],['bom'],['z'],"['N', 'i']",['ine'],['saditeL']
piDama,['sti'],"['c', 'a']",['mama'],['šci'],"['gac', 'a']",['ge'],['kima'],"['p', 'a']",['im'],"['šk', 'a']",,['je'],['epileptičar']
piNin,['ove'],['sAk'],"['jeli', 'ma']","['l', 'ku']","['N', 'a']","['L', 'a']",['vama'],"['k', 'ci']","['s', 'cem']",['c'],['lovi'],['tko'],['destinacij']
picajzla,"['k', 'ce']",['h'],['etima'],['etu'],['li'],"['p', 'a']",['jama'],['jeli'],"['jel', 'om']",['sAc'],['tke'],['ku'],['primirj']
pigment,['di'],['ne'],['ima'],['zi'],"['ak', 'a']",['oga'],['etima'],['me'],"['š', 'cem']","['A', 'm']",['govi'],['oče'],['šegrt']
pigmentacija,"['s', 'ce']",['go'],['šima'],"['s', 'cu']","['zak', 'a']",['ta'],['ćom'],"['t', 'a']","['p', 'em']",['Ao'],['ti'],['ine'],['nomad']
pijaca,['ke'],"['h', 'a']","['dci', 'ma']",['nu'],"['t', 'a']","['p', 'ca']","['jeli', 'ma']",['govi'],"['p', 'cem']",['tAc'],['a'],['ce'],['demago']
pijanAc,['eri'],['bAc'],"['dci', 'ma']",['lu'],['ju'],"['s', 'ka']","['z', 'ima']",['ga'],"['š', 'cem']",['s'],['lovi'],['i'],['ćudorednost']
pijandura,"['c', 'a']","['oc', 'a']","['p', 'ima']",['čoveku'],,"['v', 'a']",['bama'],['ri'],['đu'],['tac'],['čevi'],['že'],"['prokletst', 'v']"
pijanica,['ove'],['gu'],['mima'],['li'],"['lov', 'a']",['je'],"['ma', 'a']","['c', 'a']",['đu'],"['p', 'e']",['si'],['gu'],['prizemL']
pijanino,"['s', 'ke']",['h'],['hama'],['čoveku'],"['lak', 'a']","['jel', 'a']",['tkama'],['ti'],"['ć', 'cem']","['p', 'e']",['a'],['ju'],['most']
pijanist,['ri'],"['A', 'm']","['š', 'cima']",['čoveku'],"['sak', 'a']",['le'],"['š', 'cima']","['č', 'ci']",['ocem'],['c'],['adi'],"['a', 'u']",['boksit']
pijanistica,['oce'],"['a', 'a']",['ocima'],"['l', 'ku']","['zak', 'a']","['N', 'a']",['etima'],['ke'],"['s', 'cem']",['lAk'],['he'],['šče'],['humus']
pijanka,['sli'],,['im'],['vu'],"['l', 'a']",['a'],['evima'],"['p', 'a']",['tkom'],"['s', 'k']","['N', 'i']",['go'],['doslednost']
pijano,"['c', 'a']",['c'],['ći'],['ti'],"['N', 'a']","['oc', 'a']",['zovima'],['ge'],['gom'],['sAc'],['o'],"['pč', 'e']",['momč']
pijanstvo,"['s', 'ke']",['tku'],['tima'],['lu'],"['zak', 'a']","['t', 'ka']",['hovima'],['kovi'],['ri'],['sAo'],"['m', 'a']","['kč', 'e']",['muzikologij']
pijavica,['ši'],['z'],"['k', 'cima']","['a', 'ku']","['ac', 'a']",['ti'],"['š', 'cima']",['e'],['gom'],['h'],['jeli'],['Ao'],['uskli']
pikado,['he'],['Lu'],['im'],['oj'],"['ba', 'a']","['p', 'ca']","['p', 'ima']","['t', 'a']","['a', 'kom']",['ma'],['ške'],"['pč', 'e']","['činovništ', 'v']"
piksel,['ke'],['vu'],"['ma', 'a']",['mi'],"['lov', 'a']","['s', 'a']",['čevima'],['le'],['šLu'],,['ške'],['u'],['lepez']
pikula,[''],"['g', 'a']","['zi', 'ma']","['s', 'ku']","['a', 'a']",['ške'],['ovima'],['ići'],['đu'],['t'],['ci'],['ho'],['prijateLic']
pila,['li'],['ho'],"['lci', 'ma']","['s', 'cu']","['ić', 'a']",['di'],"['ići', 'ma']","['m', 'a']","['p', 'om']","['šk', 'a']","['m', 'a']",['ko'],['kNižic']
pilad,"['p', 'e']",['bAc'],"['jeli', 'ma']",['u'],"['lak', 'a']",['ina'],"['dci', 'ma']","['v', 'a']",['šću'],['ga'],['ši'],['hu'],['sitnic']
pilav,['se'],['dAk'],['adi'],['i'],"['kov', 'a']",['sti'],['škama'],"['a', 'i']",['i'],['e'],['govi'],['če'],['pitom']
pile,['gove'],['tAk'],"['s', 'cima']",['bi'],"['s', 'a']","['jel', 'a']",['adi'],['be'],['vom'],[''],['oci'],['bo'],"['leg', 'l']"
pilence,['ri'],['r'],"['lci', 'ma']","['š', 'ku']","['hov', 'a']","['s', 'ca']",['im'],"['h', 'a']","['s', 'com']",['v'],['ki'],"['a', 'če']",['kobilic']
pingvin,['gove'],['ku'],['Lama'],"['š', 'ku']","['ac', 'a']",['čoveka'],"['N', 'ima']",['kovi'],['mom'],['ga'],['zi'],['sti'],['vojskovođ']
pintar,['ce'],['k'],['nima'],"['l', 'ku']",['staka'],['li'],['sima'],"['c', 'a']",['mom'],['lAc'],['Ludi'],['bo'],['čilaš']
pipa,"['a', 'ke']",['e'],['šima'],"['š', 'cu']","['N', 'a']",['be'],['jama'],['je'],['tkom'],['v'],['ti'],['če'],['svitkov']
piramida,['ke'],['tAc'],"['lci', 'ma']",['oj'],['e'],"['p', 'a']",['ovima'],"['p', 'ci']",['ju'],"['s', 'k']",['jeli'],['u'],['glavnin']
pirat,['hove'],"['p', 'c', 'a']","['lci', 'ma']",['šci'],"['l', 'a']",['he'],['rima'],['ad'],"['jel', 'om']","['tk', 'a']",['govi'],['že'],['kućic']
pirija,['ce'],['o'],['nima'],"['p', 'cu']",['di'],['tke'],['ma'],['lovi'],['tkom'],['lAc'],['sci'],"['t', 'ku']",['nepristupačnost']
piroga,['tke'],['o'],['čevima'],['ku'],['ava'],[''],['kima'],"['p', 'ci']",['čovekom'],['k'],['hovi'],,['kiseoni']
piroksen,['je'],"['g', 'a']",['slima'],['ri'],"['zac', 'a']","['N', 'a']",['em'],"['a', 'ci']",['com'],['je'],"['et', 'a']",['go'],['akulturacij']
pisAc,['i'],['k'],['kima'],['ri'],"['tak', 'a']",['ge'],['im'],['ga'],['šLu'],['čovek'],"['ć', 'ci']",['še'],['buLin']
pisAk,"['s', 'kove']",['go'],"['a', 'cima']","['a', 'ku']",['li'],"['a', 'ka']",['kama'],"['n', 'ovi']","['p', 'em']",['tAc'],['ri'],['e'],['repertoar']
piskavAc,"['h', 'a']",['žAk'],['mama'],['si'],"['ev', 'a']",['me'],['ađu'],"['t', 'a']",['cetom'],['sAo'],['je'],['hu'],['naziv']
pisme,['ce'],"['oc', 'a']","['dci', 'ma']",['u'],['li'],['je'],['adi'],['e'],"['p', 'em']",['je'],"['a', 'ci']",['čoveče'],['umetno']
pismo,"['n', 'a']",['vo'],['hama'],['tu'],"['ac', 'a']",['eta'],['hama'],['ke'],['com'],['in'],['lci'],['ko'],['kapilar']
pismohrana,,"['z', 'a']",['čadi'],['si'],"['ov', 'a']",['ha'],['ama'],['ve'],['cem'],['zAk'],['zi'],['sti'],['kancelarij']
pismonoša,['le'],"['a', 'a']",['evima'],['ma'],"['jel', 'a']","['č', 'ca']",['mima'],['le'],['šću'],['tAc'],"['N', 'i']",['ne'],['katran']
pista,"['a', 'ke']",['dAk'],['hama'],['tu'],"['v', 'a']","['s', 'ka']",['rima'],['zovi'],"['l', 'kom']",['dac'],['ki'],['go'],['kurban']
pita,['iće'],['tAc'],['i'],['ocu'],"['sac', 'a']",['sti'],['Lama'],"['a', 'i']",['mo'],['Ak'],['he'],['eri'],['raskrižj']
pitaNe,"['ć', 'ce']","['L', 'a']",['hovima'],['Lu'],"['dac', 'a']","['š', 'ca']","['zi', 'ma']",['šci'],['lom'],['tac'],['o'],['čoveče'],['konvoj']
pitomAc,['eri'],['ko'],,,"['s', 'a']",['he'],"['p', 'cima']",['me'],['eri'],['go'],['di'],['a'],['renesans']
pitomica,['je'],"['s', 'a']","['s', 'cima']",['etu'],"['oc', 'a']",['sli'],"['sci', 'ma']",['ši'],"['le', 'm']",['ga'],"['n', 'a']","['pč', 'e']",['konačno']
pitomost,"['c', 'a']","['s', 'a']",['šima'],"['p', 'cu']","['t', 'a']",['ina'],['cima'],['Ludi'],['šLu'],['k'],['e'],['e'],['telefonist']
piva,['eve'],"['L', 'a']","['mi', 'a']",['ocu'],"['N', 'a']",['ta'],['kovima'],['ši'],"['k', 'cem']",['i'],"['k', 'ci']","['kč', 'e']",['slabić']
pivar,"['et', 'a']",['je'],,"['k', 'cu']","['L', 'a']","['š', 'ka']","['s', 'cima']","['p', 'a']",['šLu'],['Ao'],['čevi'],"['kč', 'e']",['koterij']
pivnica,"['c', 'a']",['ne'],['gama'],['ku'],"['ov', 'a']",['me'],['jama'],['ga'],['jem'],['dAk'],['i'],['Lo'],['obvezni']
pivničar,['kove'],['u'],['rima'],"['p', 'u']","['ić', 'a']",['la'],['gama'],['i'],"['N', 'em']",['ho'],['ovi'],['Lo'],"['aspek', 't']"
pivničarka,['ce'],['žAc'],['dima'],['Li'],"['gov', 'a']","['z', 'a']","['ići', 'ma']","['p', 'ci']",['šLu'],[''],['a'],"['ćč', 'e']",['jabučic']
pivo,['eve'],['Ak'],"['s', 'kovima']",['Lu'],"['zov', 'a']",['be'],"['scim', 'a']","['h', 'a']","['ć', 'cem']",['mo'],"['p', 'i']",['ine'],['krstoplet']
pizda,['tke'],['tAk'],['erima'],['sli'],"['zac', 'a']","['k', 'ca']",['kima'],"['s', 'kovi']",['hom'],['ko'],"['v', 'a']",['če'],['prao']
pizdek,,['e'],['tima'],['cetu'],"['h', 'a']",['oga'],['bama'],"['s', 'kovi']",['tom'],['go'],['šci'],['še'],['ponos']
pizma,"['š', 'ce']",['ho'],['Lima'],['lu'],"['zov', 'a']","['š', 'ca']",['ađu'],"['et', 'a']","['š', 'cem']",['go'],['ji'],['sli'],['kopul']
piće,['Lude'],['ina'],"['šci', 'ma']",['sli'],"['zac', 'a']","['s', 'ka']","['šci', 'ma']","['h', 'a']","['a', 'om']",['t'],['e'],['me'],['rud']
pička,['sti'],"['l', 'a']",['govima'],['Lu'],"['L', 'a']","['š', 'ca']",['jima'],['ji'],['cetom'],['ma'],['u'],['e'],['stvar']
pištoL,['he'],"['t', 'k', 'a']",['ima'],['u'],"['et', 'a']",['ti'],['jima'],['kovi'],"['ć', 'cem']",['in'],['ške'],['go'],['kamat']
pjesna,['tke'],['dAk'],['ma'],"['a', 'u']","['lac', 'a']",['be'],['vama'],['eri'],['inom'],['dAc'],"['t', 'a']",['Ao'],['omaš']
plac,"['p', 'e']",['čoveka'],"['s', 'cima']","['s', 'cu']","['s', 'a']",['eta'],"['zi', 'ma']",[''],"['a', 'om']",['go'],['šci'],"['N', 'u']",['prLav']
placenta,['Lude'],['Ao'],['slima'],"['t', 'ku']","['s', 'a']","['š', 'ka']","['z', 'ima']",['zi'],"['zo', 'm']",['je'],['oci'],['če'],['križoboL']
plafon,[''],['r'],['lovima'],"['t', 'ku']",['sti'],['ta'],['lima'],['zi'],"['p', 'om']",['ma'],['sti'],['šče'],['estuarij']
plahta,['sti'],['stAk'],['jama'],['Li'],['ava'],"['jel', 'a']",['tima'],['ci'],['com'],['zAk'],['lci'],['te'],['sedef']
plakaNe,"['s', 'ce']",['bA'],['ocima'],"['k', 'cu']",['ri'],['ti'],['etima'],"['t', 'a']","['jel', 'om']",['l'],['ki'],['o'],['popodne']
plam,"['l', 'ke']",['mo'],['čevima'],['Li'],"['t', 'a']","['v', 'a']",['evima'],['dci'],"['p', 'em']",['i'],['o'],['Lo'],['violončel']
plamenAc,"['t', 'a']",['zAc'],['cima'],['hu'],['sti'],['ma'],"['a', 'cima']",['si'],['com'],['bAc'],['sti'],['li'],['situacij']
plamičAk,['e'],['je'],['im'],['inu'],['ju'],['ške'],['kovima'],['lovi'],['kom'],['ka'],"['c', 'a']",['lu'],['terakot']
plan,['ti'],"['A', 'm']","['sci', 'ma']",['si'],"['sak', 'a']","['t', 'ka']","['dci', 'ma']",['me'],['lom'],['k'],['lovi'],['i'],['divLalu']
planer,"['p', 'e']",['ce'],['rima'],['sti'],"['N', 'a']",['je'],['Ludima'],['ci'],['Lom'],['ka'],['tke'],,['kLov']
planet,['ga'],['sAk'],['ći'],['ri'],['i'],['ške'],"['dci', 'ma']",['ići'],['škom'],[''],['ići'],"['t', 'ku']",['čovečnost']
planeta,['ge'],['h'],['ma'],['bi'],"['s', 'kov', 'a']","['v', 'a']","['ma', 'a']","['p', 'a']","['k', 'cem']",['va'],['sci'],['šče'],['kavez']
planina,['u'],"['z', 'a']",['ma'],['ome'],['u'],"['t', 'ka']","['sci', 'ma']",['oci'],['ma'],"['A', 'm']",['i'],['eri'],['beščašć']
planinar,['li'],"['oc', 'a']",['vima'],"['ć', 'cu']","['s', 'kov', 'a']",['li'],['mima'],['ji'],['mom'],['a'],['čadi'],"['ćč', 'e']",['brzopis']
plantaža,['he'],['zAk'],['ovima'],['cetu'],"['k', 'a']",['me'],"['ma', 'a']",['me'],['šLu'],['ga'],['ge'],['ško'],['abortus']
plasman,['iće'],['bAc'],['lima'],['ri'],"['žak', 'a']",['ve'],"['šci', 'ma']",['sti'],"['a', 'om']","['L', 'a']",['zovi'],['i'],['bezazlenost']
plast,['oce'],['mu'],['stima'],['cu'],['ti'],['ga'],['cima'],['čevi'],['u'],['bAc'],"['m', 'a']","['ćč', 'e']",['pejzaž']
plastenik,['ove'],['tAk'],['ima'],['u'],"['ba', 'a']","['z', 'a']","['dci', 'ma']",['čad'],['em'],['e'],"['a', 'ci']","['pč', 'e']",['naslon']
plata,['oce'],['sAc'],['gama'],"['k', 'cu']","['kov', 'a']",['ca'],['cima'],['ga'],['tkom'],"['h', 'a']",['Ludi'],['me'],"['narcisiz', 'm']"
platac,['ve'],['i'],"['ć', 'cima']",['cetu'],"['v', 'a']",[''],['jima'],['ga'],['som'],['sAo'],"['c', 'a']",['le'],"['jezikoznanst', 'v']"
platforma,['ti'],['vo'],['cima'],['vi'],"['oc', 'a']",['ta'],['ovima'],['sti'],,['v'],['i'],['i'],['demago']
platfus,"['h', 'a']",['go'],"['N', 'ima']",['cetu'],['ki'],['ha'],"['s', 'cima']",['ri'],['ju'],['e'],['be'],['u'],['trubač']
platiša,['di'],['gu'],['nima'],['mi'],"['zov', 'a']","['z', 'a']","['šci', 'ma']","['et', 'a']",['eri'],['Ac'],['ge'],"['t', 'ku']",['raspust']
platno,"['s', 'ke']",['šku'],"['N', 'ima']",['sli'],"['zac', 'a']","['p', 'a']",['ima'],['sli'],['i'],['tAc'],['čadi'],['vo'],['svot']
plato,"['et', 'a']",['Lu'],"['ć', 'cima']","['š', 'ku']",['u'],['oga'],"['z', 'ima']",['ri'],['mom'],"['šk', 'a']","['k', 'ci']",['eri'],['reptil']
plavojka,['iće'],['šku'],['čevima'],['ci'],['ki'],"['s', 'a']",['jima'],['li'],"['p', 'em']","['L', 'a']",['i'],['ho'],['osmoric']
plavuša,"['l', 'ke']",['tAc'],"['dci', 'ma']","['š', 'cu']","['ov', 'a']",['li'],"['scim', 'a']","['t', 'a']","['p', 'em']",['Ao'],['ti'],['šče'],['kil']
plaća,['eve'],['go'],"['ć', 'cima']",['Lu'],"['l', 'a']",['eta'],['ima'],['ve'],['ću'],['zAc'],['eri'],['mo'],['autoric']
plač,"['n', 'a']",['k'],"['zi', 'ma']","['t', 'ku']",['čadi'],['ka'],['ama'],['a'],"['jel', 'om']",[''],['dci'],['čoveče'],['mol']
plašilo,['e'],['zAc'],['mama'],['ocu'],"['s', 'kov', 'a']",['a'],['tkama'],['dci'],"['k', 'cem']",['in'],"['c', 'a']","['ćč', 'e']",['vetrić']
plašt,['iće'],['sAc'],['mama'],"['s', 'cu']","['lac', 'a']",[''],['bama'],['si'],['čovekom'],"['tk', 'a']",['lovi'],['ti'],['harpij']
plaža,"['et', 'a']",['čoveka'],['evima'],['cu'],"['et', 'a']",['ja'],['erima'],['ške'],"['p', 'om']",[''],"['a', 'ci']",['u'],['zemLovid']
plebejAc,"['a', 'e']",['čoveka'],"['N', 'ima']",['Li'],"['v', 'a']","['s', 'ka']","['mi', 'a']",['ke'],['jem'],"['s', 'k']","['a', 'ci']",['vo'],['putokaz']
plebejka,"['t', 'a']",['t'],['adi'],"['a', 'u']","['tac', 'a']",['e'],['lovima'],['e'],['cem'],['tac'],['dci'],['eri'],['iznos']
pleh,"['p', 'e']","['a', 'a']","['ć', 'cima']","['k', 'cu']","['v', 'a']",['ha'],"['ići', 'ma']",['hovi'],['lom'],['i'],"['N', 'i']",['me'],['skloništ']
pleiotropija,['sti'],"['c', 'a']",['bama'],"['k', 'cu']",['ava'],"['p', 'a']",['evima'],['ji'],"['č', 'em']",['l'],['govi'],['ce'],['sjaj']
pleme,['ove'],['tAk'],['tkama'],['vu'],['daka'],['di'],"['zi', 'ma']",['ške'],['čovekom'],['Ac'],"['N', 'i']",['e'],['kršćan']
plemenitaš,['hove'],['t'],"['s', 'cima']",['si'],['di'],['sli'],['kama'],['ga'],"['p', 'cem']",['žAc'],['ci'],['eri'],['prolazni']
plemenitašica,"['s', 'ce']","['a', 'a']",['hovima'],['bi'],"['c', 'a']","['p', 'ca']","['s', 'kovima']","['v', 'a']",['čovekom'],['ce'],"['p', 'i']",['e'],['koled']
plemkiNa,['se'],['ju'],['vama'],"['ć', 'cu']","['kov', 'a']",['li'],"['ma', 'a']",['ji'],"['s', 'cem']","['s', 'k']",['ovi'],['hu'],['gaćic']
plemstvo,['ke'],"['c', 'a']",['ocima'],['cu'],"['t', 'a']",['je'],"['šci', 'ma']",['je'],['jom'],['s'],['ga'],['še'],['tik']
pleonazAm,['eve'],['gu'],"['ć', 'cima']",['ti'],"['dac', 'a']","['N', 'a']","['scim', 'a']",['ovi'],"['jel', 'om']",['A'],['ovi'],['o'],['klim']
ples,['le'],['šku'],"['s', 'kovima']","['t', 'ku']",['eri'],"['p', 'ca']",['ovima'],['li'],['inom'],['n'],['jeli'],['sli'],['razvrat']
plesač,['me'],['go'],['ovima'],['sli'],"['tac', 'a']",['ina'],['čađu'],['a'],['šću'],['dac'],"['m', 'a']",['še'],['kaja']
plesačica,['ću'],['z'],['mima'],['u'],['li'],['čoveka'],"['ići', 'ma']","['p', 'ci']",['u'],['zAc'],['ćo'],['je'],"['đainiz', 'm']"
pletenica,"['s', 'kove']",['čoveka'],['etima'],"['p', 'u']","['zov', 'a']","['jel', 'a']","['jeli', 'ma']",['ve'],['u'],['žAc'],['zovi'],['me'],['harpij']
pleva,"['a', 'e']","['s', 'k']",['gama'],['mi'],[''],"['oc', 'a']","['ć', 'cima']","['j', 'a']",['tkom'],"['L', 'a']",['o'],['že'],['kapsul']
pleće,['love'],['lAk'],['nima'],['i'],"['l', 'a']",['ga'],"['lci', 'ma']","['t', 'a']",['om'],['dAk'],['ove'],['gu'],['disjunkcij']
plećka,"['c', 'a']",['u'],['hovima'],['zu'],"['žac', 'a']",['ške'],"['scim', 'a']",['sci'],"['š', 'cem']",['go'],['eri'],"['p', 'e']",['kraul']
pleša,['hove'],['lAk'],['stima'],"['a', 'u']",['eri'],['ve'],['vama'],"['c', 'a']",['Lom'],['i'],"['a', 'ci']",['le'],"['stab', 'l']"
plijenor,['Lude'],"['A', 'm']",['kovima'],['gu'],"['et', 'a']","['o', 'ka']",['mama'],['ići'],['hom'],['dAk'],"['N', 'i']",['a'],['istopisnic']
plin,['he'],['d'],['govima'],['vi'],,['ri'],['erima'],"['p', 'a']",['ću'],"['h', 'a']",['ke'],['čoveče'],['severozapad']
plinovod,['ti'],['Lu'],['sima'],"['p', 'cu']","['a', 'a']",['ca'],"['ć', 'cima']",['Ludi'],"['s', 'kom']",['Ao'],"['a', 'i']",['ne'],['noćeN']
plitica,"['ć', 'ce']","['a', 'a']",['kima'],['ma'],['ga'],,['mama'],"['č', 'ci']",['jem'],['zAc'],"['p', 'a']",['ko'],['slabost']
plitkost,['eri'],"['k', 'c', 'a']",['mima'],['li'],['adi'],['ina'],['gama'],['si'],['u'],['žAk'],['ške'],['vo'],['iznud']
plivaNe,['me'],['A'],['hovima'],['cu'],"['a', 'a']","['s', 'a']","['p', 'ima']","['t', 'a']","['č', 'em']",['A'],['dci'],['gu'],['ukrcaj']
plivalište,['ga'],"['L', 'a']",['čadi'],"['p', 'cu']","['l', 'a']",['le'],['vima'],['e'],"['k', 'cem']",['A'],['e'],['ho'],['begun']
plivač,['love'],['zAc'],['hovima'],['cu'],"['j', 'a']","['jel', 'a']","['mi', 'a']",['dci'],"['le', 'm']",['zAc'],['be'],['sli'],['bun']
plivačica,"['et', 'a']",['vo'],['vama'],"['l', 'ku']",['di'],"['v', 'a']",['ama'],['jeli'],['ri'],['lAc'],['u'],['ne'],['stolar']
pliš,['di'],"['c', 'a']","['zi', 'ma']",['bi'],['ci'],['ga'],['etima'],['ške'],['ma'],['c'],['si'],['lu'],['velmož']
plod,['je'],['io'],['zovima'],['i'],"['ić', 'a']",['di'],['zovima'],['oci'],['šću'],['io'],['me'],['je'],['otočić']
plodina,['ši'],"['j', 'a']",['zovima'],['mi'],['iju'],['ha'],['om'],['čevi'],"['p', 'em']",['bA'],['tke'],['sti'],['leksem']
plodnica,['Lude'],['gu'],['gama'],['cu'],['ci'],"['oc', 'a']",['čevima'],"['n', 'a']","['jel', 'om']",['st'],"['k', 'ci']",['lu'],['kratkoročnost']
plodored,['love'],['sAk'],['jima'],['ci'],['ava'],['ka'],['tkama'],"['k', 'ci']","['s', 'com']",['bA'],['ke'],['ne'],"['pacifiz', 'm']"
ploha,['he'],['ina'],"['a', 'ima']",['mi'],"['l', 'a']",['ca'],"['ma', 'a']",['ke'],['jom'],['v'],['ci'],['u'],['paralaks']
plomba,['sli'],['Ak'],['evima'],"['a', 'u']",['i'],"['jel', 'a']","['dci', 'ma']",['ovi'],"['jel', 'om']",['sAo'],['li'],"['p', 'e']",['paučić']
