,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
priznaNe,,['Ak'],,['gu'],,['a'],['ovima'],"['m', 'a']",['kom'],['a'],['a'],['u'],['elips']
prizor,['e'],['o'],,['i'],['a'],['eta'],['ama'],['i'],['om'],[''],['si'],['i'],['privilegij']
prizvuk,['e'],['gu'],,['u'],['a'],['a'],['sima'],['i'],['om'],[''],['a'],['o'],['proglas']
priča,,['u'],,['i'],,['a'],['ama'],,['om'],[''],,['e'],['poslušni']
pričest,['e'],['u'],['ima'],['i'],['a'],['ta'],['ama'],['i'],['em'],['a'],['ke'],['e'],['dalekovod']
pričica,,['a'],['ama'],['i'],['a'],['e'],['ovima'],['i'],['om'],"['A', 'm']",['zi'],['u'],['đumru']
prišt,['a'],['u'],['cima'],['u'],['a'],['e'],['ama'],['i'],['om'],['a'],['i'],['e'],['mlatil']
proba,"['s', 'kove']",['u'],,['i'],,['e'],['ama'],['e'],['em'],['Ak'],['e'],['o'],"['prospek', 't']"
problem,['ce'],['g'],['ima'],['u'],,['ke'],['ima'],,['om'],[''],['e'],['o'],"['pet', 'L']"
procedura,['a'],[''],['ima'],['i'],['a'],['a'],,['e'],"['k', 'cem']",['a'],['a'],['e'],['dukat']
procena,,['st'],['ima'],['i'],"['ov', 'a']",['e'],['cima'],['ci'],['cem'],[''],['ci'],['u'],['potop']
procent,['e'],['u'],['ima'],['i'],"['ov', 'a']",['e'],['cima'],,['mo'],,['i'],['le'],['mandolin']
procep,['e'],[''],['ama'],['i'],['i'],['a'],['ovima'],['e'],['eri'],[''],['ci'],['u'],['adopcij']
proces,['ove'],['ku'],['ima'],['i'],['a'],['a'],['ima'],['zi'],['om'],['a'],['e'],['o'],['koterij']
procesija,['e'],['u'],['ama'],['i'],['a'],['e'],,['a'],['em'],['a'],['e'],['oče'],['modrin']
prodaja,['eve'],"['p', 'c', 'a']",['ima'],['u'],['a'],['ke'],['ama'],['e'],['kom'],[''],['ovi'],['e'],['karoserij']
prodavalAc,['e'],['u'],['ima'],['i'],['a'],['e'],['ama'],['i'],['kom'],['k'],['a'],['e'],['drveć']
prodavaonica,['e'],[''],['ama'],['ku'],['a'],['ka'],['ama'],,['om'],[''],['ge'],['e'],['buDa']
prodavateL,['e'],['u'],['ama'],['u'],['a'],['sti'],,['e'],['em'],['a'],['sci'],['u'],['idiot']
prodavač,['e'],['u'],['ama'],['i'],['ga'],['a'],['ama'],['i'],['om'],['a'],['i'],['i'],['nevidLivost']
prodavačica,['e'],['a'],['ama'],,"['a', 'a']",['e'],,['e'],['mo'],[''],,['o'],['doktorat']
prodekan,,[''],['ima'],['u'],"['k', 'a']",['e'],['ima'],['e'],['om'],['ka'],['e'],['če'],['metodologij']
prodika,['ke'],[''],['cima'],['i'],['a'],['ge'],['cima'],['e'],['mo'],['a'],['a'],['e'],['sedost']
prodor,['i'],['a'],['ima'],['i'],['a'],['e'],['ima'],['e'],['om'],['a'],['a'],['u'],['integracij']
produkcija,['a'],[''],['ama'],['u'],['a'],['a'],,['i'],['kom'],[''],['a'],['ko'],['tipkač']
profesija,['a'],['u'],['ama'],['i'],['a'],['a'],['ima'],['ci'],['i'],['a'],['i'],['o'],['abažur']
profesionalAc,,['u'],,['i'],['a'],['a'],['ama'],['i'],['cem'],['a'],,['še'],['krstaric']
profesor,,['u'],['kama'],['i'],['a'],['i'],['vama'],['i'],['om'],['a'],['i'],['u'],['poezij']
profit,['e'],['u'],['ama'],['ku'],"['ov', 'a']",['e'],"['sci', 'ma']",['i'],['om'],['a'],['i'],['ko'],['surl']
profiter,,[''],['ama'],['u'],"['lac', 'a']",['i'],['ama'],['i'],['om'],[''],['i'],['če'],['filologij']
progi,['e'],[''],['ima'],['jelu'],['a'],['li'],['ama'],['e'],['i'],[''],['e'],['e'],['jamic']
proglas,['e'],['e'],['stima'],['gu'],['a'],['e'],['ama'],['e'],['om'],[''],['ovi'],['o'],['liferacij']
prognanica,['e'],['u'],['ama'],['i'],['a'],['a'],,['a'],['om'],['a'],['i'],['e'],['okupator']
prognanik,['e'],,['ama'],['i'],['a'],['a'],['ovima'],['i'],['gom'],[''],['e'],['o'],"['leđ', 'a']"
prognostičar,"['a', 'e']",['Ak'],['ama'],['u'],['a'],['e'],['ama'],['e'],['om'],['a'],['i'],['o'],['admiral']
prognoza,['e'],['A'],['cima'],['u'],"['ak', 'a']",['a'],['ovima'],['e'],['kom'],[''],['ke'],['šče'],['bliskost']
prognozer,['e'],['a'],['ama'],['u'],['a'],['e'],['ama'],['i'],['i'],['a'],,['o'],['kupač']
progon,['eve'],['u'],['ama'],['u'],['adi'],['e'],,['ci'],['om'],['a'],['e'],['e'],['prut']
progonstvo,['ce'],['u'],['ima'],['ku'],['a'],['ka'],['ama'],['e'],['ocem'],['o'],['i'],['u'],['emancipacij']
program,['e'],['u'],['ima'],['u'],['a'],['i'],['ima'],['i'],['mo'],[''],['ci'],['če'],['lopatar']
progres,['e'],['u'],,['u'],['a'],['e'],['tima'],['a'],['om'],['ka'],['i'],['še'],['suzic']
prohibicija,['e'],[''],['ovima'],['i'],,['a'],['ama'],['a'],['om'],['a'],['e'],['o'],['čudovišt']
proizvod,['e'],['ku'],,['i'],"['k', 'a']",['i'],['ima'],['i'],['em'],['k'],"['n', 'a']",['e'],['rern']
proizvodNa,['e'],['u'],['ama'],['u'],['a'],['a'],,['e'],['om'],['a'],,['o'],['hemij']
proizvođač,['e'],[''],['ima'],['ku'],"['a', 'a']",['e'],['kama'],['evi'],['om'],[''],['e'],['e'],['trahej']
proizvođačica,['e'],['e'],['ima'],['gu'],['a'],['eta'],,['ci'],['om'],['A'],['ci'],['o'],['megalosaur']
projekcija,['ke'],[''],['ama'],['i'],"['ov', 'a']",['a'],['ama'],['i'],['om'],['a'],['e'],['o'],['ihtiolo']
projekt,['e'],[''],['ima'],['i'],['a'],['e'],['ima'],['i'],['om'],['a'],['e'],['me'],['semanti']
projektil,['e'],['u'],,['ku'],"['ev', 'a']",['ka'],['cima'],,['kom'],[''],['a'],['o'],['obe']
projektor,,['u'],['ama'],['ocu'],"['k', 'a']",['a'],['ima'],['i'],['hom'],['a'],['e'],['o'],['zvoni']
prokletiNa,['e'],['a'],['ama'],['i'],['a'],['e'],['ima'],['i'],['kom'],[''],['i'],['e'],['jamčevin']
prokletstvo,['e'],[''],,['hu'],['a'],['a'],['ovima'],['i'],['om'],['a'],['i'],['o'],['stup']
prolaz,,[''],['cima'],['u'],"['tac', 'a']",['a'],['dima'],,['om'],[''],['i'],['u'],['grgeč']
prolazAk,['e'],[''],['cima'],['i'],"['ov', 'a']",['e'],['cima'],['i'],['om'],['e'],['ci'],['o'],['parfem']
prolaznica,['e'],['ku'],,['u'],['a'],['a'],['ama'],['e'],['om'],['Ac'],['i'],['e'],['invazij']
prolaznik,['e'],['k'],['cima'],['i'],"['a', 'a']",['i'],['ima'],['i'],['cem'],['A'],['i'],['o'],['žandarmerij']
proleter,['e'],['a'],['cima'],['i'],,['a'],['ima'],['ci'],['kom'],['a'],,['e'],['tepi']
prolog,['e'],"['k', 'a']",,['i'],"['a', 'a']",['a'],['ovima'],['e'],['om'],['A'],['e'],['e'],['prefektur']
prolom,,['a'],['ima'],['u'],"['ov', 'a']",['a'],['ama'],['i'],['om'],['a'],['a'],['če'],"['vrat', 'a']"
promatrač,['a'],['e'],['kama'],['i'],['a'],['e'],['ima'],['e'],['om'],['zAc'],['ci'],['o'],['besmrtnic']
promašaj,['oce'],['u'],['ama'],['i'],['i'],['e'],['ima'],['i'],['om'],['a'],['e'],['oče'],['dražb']
promena,['ad'],['u'],['ama'],['i'],['a'],['a'],['ima'],['i'],['om'],[''],['e'],['o'],['skupin']
promer,,['u'],,['u'],['a'],['e'],['evima'],['a'],['om'],['a'],['i'],['o'],['lamp']
promet,['e'],['u'],['ima'],['u'],['a'],['e'],['ima'],['ci'],['kom'],['o'],['e'],['o'],['ve']
prometalo,['e'],['a'],['ama'],['u'],['a'],['ka'],['ima'],['a'],['om'],['o'],['a'],['oče'],['mezopauz']
promocija,['e'],['A'],['ima'],['ku'],"['k', 'a']",['e'],,,['kom'],['a'],['i'],['o'],"['saj', 'm']"
pronalazAk,['e'],['a'],,['i'],['a'],"['n', 'a']",['ama'],['e'],['mom'],['a'],['ovi'],['u'],['šport']
pronalazač,['e'],['u'],['ama'],['u'],,['e'],['ama'],['sti'],['em'],['a'],['si'],['če'],['blazin']
propaganda,['ke'],[''],['ima'],['ku'],['a'],['eta'],['ima'],['e'],['om'],[''],['e'],['e'],['nesreć']
propast,['e'],['u'],['ima'],['u'],['a'],"['s', 'ka']",['ama'],['e'],['om'],['Ak'],['e'],['o'],['večer']
propis,,['a'],['ima'],['i'],,['e'],['ima'],,['om'],['a'],['e'],['o'],"['antilogarit', 'm']"
proplanAk,['e'],[''],['ama'],['i'],"['a', 'a']",['a'],['ama'],['i'],['etom'],['a'],['ci'],['o'],['bizmut']
proporcija,,['k'],['ama'],['u'],['a'],['e'],['kama'],,['kom'],[''],['e'],['če'],['ror']
propoved,,['vu'],['ima'],,,['e'],['ima'],['a'],['om'],['a'],['e'],['e'],['jarDevan']
propovedaonica,['ke'],[''],"['zi', 'ma']",['i'],['a'],['a'],,['i'],['em'],[''],['a'],['o'],['kuvar']
propovednik,['e'],['a'],['ovima'],['u'],"['h', 'a']",['a'],['ima'],['ge'],['om'],[''],['i'],['o'],['pregled']
propuh,,['e'],['ama'],['i'],['ga'],['a'],['ama'],['e'],['om'],[''],['i'],['e'],['kurban']
proračun,['a'],[''],['evima'],['i'],['a'],['a'],['ima'],['a'],['kom'],['k'],['e'],['o'],['aliteracij']
prorok,['e'],[''],['ama'],['i'],"['tac', 'a']",['sti'],['cima'],['a'],['šću'],[''],['ci'],['e'],['podnaslov']
proročište,['eve'],['u'],['ima'],['u'],,['a'],"['mi', 'a']",['ci'],['om'],['a'],,['o'],['stvar']
prosAc,['e'],"['k', 'a']",['ima'],['i'],,['a'],,['ovi'],['om'],['e'],['e'],['e'],['vrtlaric']
prosek,['e'],[''],['cima'],['u'],['a'],,['ima'],['i'],['om'],['A'],['i'],['sti'],"['instink', 't']"
prosinAc,['ce'],"['oc', 'a']",,['i'],['a'],['e'],['cima'],['i'],['om'],[''],['i'],['u'],['permanentnost']
prosjak,"['s', 'ke']","['k', 'a']",['stima'],['i'],['a'],['e'],['cima'],['e'],['om'],['o'],['evi'],['še'],['nemoć']
prosjakiNa,['e'],[''],['ima'],['u'],['a'],['i'],['ovima'],,['i'],['A'],['ovi'],['o'],['impulziv']
prosjačić,['e'],['e'],['cima'],['u'],['a'],['a'],['ima'],['a'],['om'],[''],['ke'],['u'],['sekir']
proslava,['ge'],[''],['stima'],['u'],['a'],['e'],['ima'],,['om'],['k'],['e'],['e'],['negovate']
proslov,['eve'],['a'],"['mi', 'a']",['i'],['i'],['e'],['ima'],['i'],['om'],['a'],['e'],['o'],['škic']
prospekt,['e'],['Ak'],,['i'],"['ba', 'a']",['e'],['ima'],['a'],['i'],['a'],['ci'],['u'],['ambalaž']
prostitucija,['e'],['o'],['ima'],['u'],['a'],['ka'],['ima'],['e'],['om'],['a'],['e'],['u'],['čorb']
prostitutka,['tke'],['u'],['ama'],['u'],['a'],['a'],['ima'],['e'],['i'],['a'],['ci'],['i'],['sandalovin']
prostor,['a'],['u'],['ama'],['di'],['a'],['a'],['ima'],['i'],['om'],[''],['e'],['e'],['drvorez']
prostorija,['e'],[''],['ima'],['u'],['a'],['a'],['cima'],['e'],['om'],[''],['e'],['ko'],['šmrkav']
prostranstvo,['e'],['u'],['ama'],['ju'],['a'],['e'],['cima'],['e'],['om'],['a'],['e'],['e'],['neznabo']
prosudba,['e'],['sAk'],['ama'],['u'],['a'],['i'],['ima'],['ke'],['om'],[''],['e'],['o'],['žitaric']
prosvednik,['ce'],[''],['ama'],['u'],['a'],['a'],['ama'],['i'],['em'],['a'],['ci'],['e'],['autoritativnost']
prosvjed,['e'],[''],['cima'],['u'],['a'],['a'],['ama'],['i'],['om'],[''],,['e'],['sastan']
protektorat,['e'],[''],['ama'],['u'],['a'],['ka'],,['e'],['kom'],[''],,['e'],['regulacij']
protest,['e'],['u'],['kama'],['u'],['a'],['a'],['ama'],,['om'],['a'],['e'],['o'],['bezvlašć']
protestant,,['k'],['ama'],['u'],['a'],['e'],['kama'],['ci'],['om'],['a'],,['u'],['učenost']
proteza,['a'],['o'],['ima'],['i'],['ga'],['ka'],['ima'],['e'],['om'],['A'],['ovi'],['u'],['strahot']
protivnapad,['e'],['ku'],['ovima'],['i'],"['a', 'a']",['ka'],,['i'],['om'],[''],['i'],['o'],['mač']
protivnica,['i'],[''],['ima'],['i'],"['ac', 'a']",['a'],,['e'],['om'],[''],['i'],['o'],['štraj']
protivnik,['e'],[''],['ima'],['u'],,['la'],['ima'],['i'],['i'],['a'],['kovi'],['u'],['eur']
protivteža,['oce'],[''],,['u'],,['i'],,,['om'],[''],['i'],['e'],['pivnic']
protokol,,['k'],['ima'],['i'],"['h', 'a']",['ka'],['ama'],['e'],['om'],['a'],['ci'],['u'],"['inciden', 't']"
proton,,[''],['ima'],['cu'],"['k', 'a']",['e'],['ama'],['čevi'],['om'],[''],['e'],['e'],['vrelišt']
protunapad,['ove'],['u'],['ama'],['i'],,['a'],,['i'],['vom'],['k'],,['mo'],['spis']
protuteža,['e'],['A'],['ama'],['sti'],"['ak', 'a']",['a'],['ama'],['i'],['om'],['a'],['i'],['o'],['teleskop']
proučavaNe,"['k', 'ce']",['u'],['ama'],['i'],['adi'],['a'],,['e'],['om'],[''],['e'],['o'],['padež']
provala,['e'],"['k', 'a']",['ama'],['ocu'],['a'],['e'],,,['om'],['k'],['he'],['če'],['razumLivost']
provalija,['ke'],[''],['ima'],['i'],['a'],['e'],['cima'],['ci'],['om'],[''],"['ć', 'ci']",['o'],"['cirkusan', 't']"
provalnica,['ke'],[''],['ima'],['gu'],['a'],['e'],,['e'],['om'],['A'],['i'],['o'],['tretman']
provalnik,['eve'],[''],['ima'],['i'],['sti'],['a'],['cima'],['ci'],['em'],['k'],['e'],['e'],['kuc']
provedba,['a'],['u'],['ima'],['u'],['a'],['a'],['ima'],['e'],['om'],['sAc'],['i'],['e'],['budi']
provera,['e'],['u'],['ima'],['u'],,['e'],['ama'],['e'],['om'],[''],['e'],['gu'],"['ženid', 'b']"
provokacija,['e'],['šku'],['ima'],['u'],['a'],['ka'],['cima'],['i'],['em'],[''],['e'],['e'],"['razbojst', 'v']"
prozodija,['a'],[''],['ama'],['i'],['a'],['i'],,['i'],['om'],[''],,['e'],['ćelavost']
prozor,['e'],['a'],['cima'],['i'],,['e'],['ima'],['i'],['i'],['A'],['i'],['e'],['svađ']
proćelavost,['e'],['ku'],['ama'],['i'],['a'],['a'],,['i'],['i'],[''],['ke'],['o'],['kvartet']
prošlost,['e'],['u'],"['mi', 'a']",['u'],['a'],['a'],['ima'],,['om'],['k'],,['e'],['transformacij']
proždrLivAc,['e'],['u'],['ima'],['i'],"['k', 'a']",['e'],,['e'],['kom'],['a'],,['že'],['jabučic']
prsa,['a'],['u'],['ima'],['i'],['a'],['a'],['ima'],['i'],['om'],['k'],['i'],['u'],['šepav']
prsi,['e'],['u'],,['u'],['a'],['a'],,['ci'],['om'],[''],['i'],['u'],['sandal']
prst,['e'],['u'],['ima'],['vi'],['a'],['e'],['cima'],['e'],['cem'],['a'],['e'],['o'],['afer']
prsten,['eve'],['u'],['ama'],['u'],,['e'],['cima'],,['om'],['a'],"['v', 'a']",['o'],['peteL']
prtLag,,['u'],['ima'],['i'],"['čev', 'a']","['n', 'a']",['ima'],['e'],['om'],['o'],['i'],['če'],['hegemonij']
prtLaga,['e'],"['k', 'a']",['ima'],['i'],['a'],['e'],,['ad'],['om'],['a'],['e'],['e'],['egzekutor']
prtLažnik,['e'],"['k', 'a']",['ama'],['ku'],"['k', 'a']",['e'],['ama'],,['om'],['a'],['e'],['o'],['šrafciger']
pruga,['e'],['u'],['ama'],['ku'],['a'],['a'],['ama'],['i'],['cem'],[''],,['e'],['investitor']
prut,['e'],['u'],['ama'],['i'],['a'],['a'],['ama'],['e'],['om'],[''],['e'],['e'],['apologij']
prvak,['e'],[''],['ama'],['i'],['a'],['a'],['ama'],['oci'],['em'],[''],,['o'],['neća']
prvenstvo,,['A'],['ama'],['i'],['a'],['e'],['ima'],['e'],['em'],[''],['li'],['o'],['savršenost']
prćija,['e'],[''],['ima'],['i'],['a'],['a'],['ama'],['ci'],['om'],['dAk'],['e'],['o'],['zagrad']
prč,['a'],['u'],['ima'],['i'],['a'],['ka'],['ima'],['i'],['šću'],['a'],['e'],['e'],['hemikalij']
pršut,['ke'],['a'],['ama'],['i'],,['ka'],['ama'],['i'],['om'],['a'],['i'],['i'],['šiptar']
prženica,['e'],[''],['ama'],['ku'],"['a', 'a']",['ka'],['ima'],,['om'],['a'],['e'],['ko'],['gromobran']
pržun,['e'],[''],['ima'],['i'],['a'],['e'],"['mi', 'a']",['e'],['hom'],['h'],['ovi'],['e'],['transfer']
psalAm,['e'],['u'],['ama'],['u'],['i'],['a'],,['i'],['om'],['a'],['i'],['o'],['žao']
psaltir,['e'],['a'],['cima'],['i'],['a'],['a'],['ima'],,['em'],[''],,['o'],['sestric']
pseto,['a'],['A'],['ima'],['i'],"['ac', 'a']",['e'],['ama'],['i'],['om'],['a'],['i'],['ko'],['značeN']
pseudonim,,[''],['ima'],['i'],['a'],['e'],['ima'],['i'],['om'],['a'],['i'],['o'],['podmornic']
psiha,,['u'],['ima'],['i'],['a'],['e'],['ima'],['e'],['em'],['h'],['e'],['ko'],['lajavost']
psihijatAr,['ke'],['u'],['ama'],['i'],['a'],['a'],['sima'],['i'],['om'],['Ak'],['e'],['če'],['čuvar']
psihoanalitičar,['e'],"['k', 'a']",['ima'],['i'],['a'],['a'],['ama'],['e'],['om'],['o'],,['če'],['temeL']
psiholog,['e'],['o'],['ama'],['i'],['a'],['e'],['ama'],['e'],['em'],['a'],,['o'],['utjeh']
psihologija,['e'],['u'],['ama'],['i'],['a'],['a'],['stima'],['e'],['om'],['ka'],['e'],['u'],['jata']
psihopat,['e'],['A'],['ama'],['u'],"['ov', 'a']",['a'],['ima'],['i'],['om'],['a'],['i'],['o'],['vitalnost']
psihopatija,,['u'],['ima'],['i'],['a'],['ca'],['ama'],,['hom'],['e'],,['u'],['vrhovni']
psihoterapija,['eve'],['žAc'],['ama'],['u'],['a'],['a'],,['i'],['em'],['a'],,['e'],['kruhov']
psihoza,['ke'],['st'],['cima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['če'],['lupež']
psina,['e'],['u'],['ima'],['i'],['a'],['a'],['kama'],['ci'],['om'],['e'],['i'],['o'],['osobL']
psić,['e'],[''],['stima'],['u'],"['h', 'a']",['a'],['ama'],['a'],['om'],[''],['e'],['e'],['žestin']
psorijaza,['he'],[''],['ama'],['i'],['i'],['a'],"['mi', 'a']",['zi'],['om'],[''],['e'],['e'],['glagoLic']
psovaNe,['e'],['u'],,['i'],['a'],['a'],['ima'],['i'],['om'],['e'],['a'],['o'],['protest']
psovač,['e'],['u'],['ama'],['u'],,['ka'],['ima'],['e'],['em'],['k'],['i'],['o'],['ćepen']
psovka,,[''],,['ku'],['a'],['i'],['ima'],['e'],['om'],[''],['i'],['že'],['šimšir']
ptica,['e'],['u'],['ama'],['u'],['a'],['e'],['ima'],,['kom'],['o'],['e'],['i'],['jargovan']
ptić,['e'],[''],['evima'],['i'],['a'],['a'],['ama'],,['om'],[''],['a'],['že'],['riž']
ptičar,['e'],[''],['ama'],['i'],['a'],['a'],['ama'],['i'],['om'],['A'],['i'],['e'],['inventivnost']
ptiče,['e'],['u'],,['i'],['a'],['a'],['kama'],['e'],['om'],[''],['ci'],['o'],['kolonij']
ptičica,['ove'],['u'],['ima'],['u'],,"['oc', 'a']",['cima'],['i'],['cem'],['a'],['ci'],[''],['naum']
ptičurina,['eve'],['ko'],['ima'],['i'],"['ov', 'a']",['a'],['ama'],['i'],['om'],['A'],,['če'],"['decimet', 'r']"
pubertetlija,['e'],['st'],['cima'],,['a'],['i'],['ama'],['e'],['om'],[''],['e'],['o'],['vrednoć']
publika,['e'],['u'],['ima'],['i'],['a'],['e'],['ama'],['i'],['om'],['A'],['ge'],['o'],['prostor']
publikacija,['e'],"['c', 'a']",['ima'],['i'],['a'],['ga'],,,['kom'],[''],['ci'],['šče'],['kraLic']
pucAN,['e'],['ku'],['ima'],['u'],['a'],['a'],['ocima'],['ge'],['om'],['a'],,['o'],['zaštit']
pucač,['ke'],['A'],['ama'],['i'],['a'],['e'],['ama'],['i'],['om'],['a'],['i'],['o'],['determinacij']
puce,['e'],['e'],['cima'],['i'],['a'],['a'],['ama'],,['cem'],['a'],['e'],['o'],['draguL']
puder,,[''],"['mi', 'a']",['u'],['a'],['ka'],['ovima'],['ci'],['em'],[''],['a'],['e'],['meditacij']
puding,['e'],['u'],['ima'],['i'],['a'],['a'],,['a'],['om'],['a'],['i'],['o'],['glavešin']
pudl,,['u'],,['u'],"['k', 'a']",['e'],['ima'],,['om'],[''],['zi'],['o'],['Dez']
pudlica,['ke'],['u'],"['zi', 'ma']",['u'],"['L', 'a']",['a'],['cima'],['e'],['kom'],[''],['ci'],['o'],['svrak']
puh,['e'],['a'],['ama'],['i'],['a'],['a'],['ama'],['a'],['om'],[''],['ci'],['o'],['pramaj']
puk,['e'],[''],['ima'],['u'],"['ac', 'a']",['a'],['ima'],['e'],['em'],['a'],['i'],['e'],['kiper']
pukotina,,['u'],['ama'],['i'],,['a'],,['i'],['om'],[''],['e'],['o'],['vukojebin']
pukovnija,['e'],['u'],,['u'],['a'],['i'],['tima'],['ovi'],['om'],['Ak'],['a'],['u'],['fet']
pukovnik,['ce'],"['oc', 'a']",,['u'],['a'],['ka'],['stima'],['e'],['om'],[''],['i'],['e'],"['srodst', 'v']"
puls,['e'],[''],,['u'],"['ev', 'a']",['e'],['ama'],,['om'],['o'],['ci'],['i'],['ekvator']
puma,['ove'],['a'],['ama'],['u'],['a'],['i'],['ima'],['e'],['om'],['e'],['i'],['e'],['tar']
pumpa,['e'],['u'],['ima'],['u'],"['k', 'a']",['i'],['ima'],['a'],['i'],['a'],['si'],['o'],['kupaon']
punkt,['e'],['k'],['ima'],['u'],['a'],['ka'],['ima'],['e'],['om'],,['i'],['ko'],['pum']
punoLetnica,['e'],['u'],,['cu'],['a'],['a'],['ima'],,['em'],[''],['i'],['o'],['neurologij']
punoLetstvo,"['p', 'e']",['u'],,['sti'],,['e'],['ama'],['e'],['om'],['k'],['ke'],['o'],"['šmirg', 'l']"
punoglavAc,['e'],['A'],['cima'],['sti'],['a'],['e'],['ama'],['i'],['om'],[''],['e'],['e'],['televizor']
punokrvnost,['ove'],['A'],,['ku'],['a'],['a'],['ima'],['i'],,['k'],['ci'],['e'],['kondenzacij']
punoletnik,,[''],['ima'],['i'],['a'],['a'],['ima'],['e'],['om'],[''],['i'],['e'],['akupresur']
punomoć,['a'],['u'],['ama'],['i'],"['a', 'a']",['a'],"['mi', 'a']",['ci'],['om'],"['A', 'm']",['i'],['o'],['buD']
punomoćje,['a'],[''],['ama'],['ci'],['a'],['e'],['ama'],['e'],['om'],[''],['i'],['o'],['izda']
punomoćnik,['ke'],['u'],,['cu'],['a'],['e'],['ima'],['e'],['cem'],['a'],['i'],['o'],['kujunDij']
punč,['e'],[''],['cima'],['i'],['a'],['a'],['stima'],['e'],['kom'],['A'],,['e'],['dosetLivost']
punđa,['e'],['ku'],['ima'],['u'],"['k', 'a']",['a'],['ima'],['i'],['om'],['A'],['i'],['o'],['narcis']
pup,['a'],['u'],['ima'],['u'],['a'],['a'],,['ovi'],['om'],['st'],['ci'],['i'],"['egzibicioniz', 'm']"
pupAk,['e'],[''],['ima'],['u'],['a'],['a'],,['e'],['om'],['a'],['i'],['o'],['tramvaj']
pupoLAk,['e'],['u'],['ama'],['u'],,['a'],['cima'],['e'],['om'],['a'],,['e'],['pornograf']
purist,['ke'],['e'],['ima'],['i'],"['tac', 'a']",['e'],['ama'],['ci'],['hom'],[''],['ci'],['e'],['koza']
puritanstvo,['e'],['e'],['ama'],['i'],,['a'],['ama'],['e'],['om'],['a'],['e'],['e'],['noktić']
purizAm,['ke'],['u'],['cima'],['u'],,['a'],['ima'],['i'],['kom'],['a'],,['e'],['svirepost']
pusa,,['tAk'],['ima'],['i'],['sti'],['i'],['cima'],['e'],['i'],[''],['e'],"['t', 'ku']",['rudač']
pustiNa,['sti'],['u'],['gama'],['i'],"['k', 'a']",['e'],['ima'],['e'],['om'],['Ac'],,['u'],['skleroz']
pustiNak,,['a'],['ima'],['u'],['a'],['a'],['ama'],,['kom'],['g'],,['i'],['obred']
pustiNaštvo,['e'],['e'],['ima'],['hu'],,['a'],,['i'],['om'],[''],['a'],['o'],['časni']
pustolov,['e'],['u'],,['i'],['a'],['e'],['ima'],['i'],['om'],['a'],['oci'],['če'],['duLin']
pustolovina,['ove'],[''],,['gu'],['daka'],['a'],"['p', 'cima']",['ci'],['i'],['g'],['i'],['o'],['izbor']
pustolovka,['i'],['u'],,['gu'],['a'],['e'],,['i'],['kom'],['a'],['ci'],['i'],['lim']
pustoš,['e'],['gu'],['ama'],['i'],['a'],['a'],,['evi'],['om'],['a'],['i'],['o'],['češLugar']
pustošeNe,,['g'],['ima'],['u'],"['kov', 'a']",['a'],['ama'],['i'],['om'],[''],['sti'],['e'],['tipologij']
putaNa,,['a'],['ima'],['ku'],['a'],['e'],"['p', 'cima']",['i'],['om'],['o'],['e'],['oče'],['taks']
puteLAk,['e'],['u'],['ima'],['u'],['a'],['ca'],,['e'],"['s', 'kom']",[''],['li'],['vo'],['polu']
puter,['e'],[''],['ima'],,['a'],['e'],['ama'],['ci'],['i'],['a'],['e'],['u'],['zgađenost']
putir,['e'],[''],['ama'],['cu'],"['k', 'a']",['ka'],"['s', 'cima']",['e'],['em'],['A'],['i'],['o'],['šnaucer']
putnica,['e'],[''],['ovima'],['i'],"['k', 'a']",['a'],,['e'],['om'],['a'],['i'],['o'],['vekeric']
putnik,['ke'],['e'],['ima'],['i'],['a'],['e'],,['i'],['om'],['e'],['i'],['u'],"['špekulan', 't']"
puto,['e'],['u'],['ima'],['mu'],,['a'],['ima'],['i'],['om'],['o'],['i'],['če'],['litic']
putokaz,['e'],['u'],['ima'],['u'],['i'],['i'],['ima'],['ci'],['kom'],[''],['i'],['o'],['aligator']
putopis,['e'],['u'],['ima'],['ku'],,['i'],['ima'],['i'],['om'],['a'],['i'],['i'],['balča']
putopisAc,,[''],['ima'],['i'],['a'],"['s', 'ka']",['ima'],,['ocem'],['a'],['i'],['e'],['andrologij']
putovaNe,['e'],['u'],['ima'],['u'],,['ca'],['ima'],,['nom'],['a'],['i'],['u'],['elektroni']
putovnica,['e'],"['g', 'a']","['sci', 'ma']",['i'],['a'],['ka'],['ama'],['e'],['om'],[''],,['o'],['ciklam']
pučanin,['tke'],[''],,['u'],"['k', 'a']",['e'],['ima'],['ke'],['om'],['a'],['i'],['o'],['ikr']
pučanka,['e'],"['k', 'a']",['ama'],['i'],,['a'],['cima'],,['kom'],['k'],,['e'],['zek']
pučina,"['p', 'ce']",['k'],['ama'],['u'],"['k', 'a']",['a'],['ama'],['e'],['i'],[''],['i'],['o'],['interpreter']
pučist,['a'],['A'],['ovima'],['i'],"['a', 'a']",['a'],['ima'],['ovi'],['ocem'],['a'],['ovi'],['u'],['ekstaz']
pučkoškolAc,['tke'],['o'],['ama'],['ku'],['i'],['i'],['ima'],['e'],,[''],['i'],['e'],['opsen']
