,1.imp.prs.pl,1.ind.prs.pl,1.ind.prs.sg,1.prs.pl.sbjv,1.sg.prs.cond,1.sg.prs.sbjv,2.ind.pl.pst,2.ind.sg.pst,2.pl.pst.sbjv,2.prs.cond.pl,2.sg.prs.cond,2.sg.pst.sbjv,3.ind.fut.pl,3.ind.fut.sg,3.pl.pst.sbjv,3.prs.pl.sbjv,3.sg.pst.sbjv,imp.prs.2.sg,ind.1.pl.ipfv,ind.1.pst.sg,ind.1.sg.ipfv,ind.3.pl.ipfv,ind.3.pl.pst,ind.3.prs.pl,ind.3.prs.sg,ind.3.sg.ipfv,ind.3.sg.pst,ind.fut.1.pl,ind.fut.1.sg,ind.fut.pl.2,ind.fut.sg.2,ind.pl.2.ipfv,ind.prs.2.sg,ind.sg.2.ipfv,inf,m.ptcp.pl.pst,m.ptcp.sg.pst,pl.1.prs.cond,pl.1.pst.sbjv,pl.3.prs.cond,pl.imp.prs.2,pl.ind.1.pst,pl.ind.prs.2,pl.prs.2.sbjv,ptcp.pl.pst.f,ptcp.prs,ptcp.sg.pst.f,sg.1.pst.sbjv,sg.3.prs.cond,sg.3.prs.sbjv,sg.prs.2.sbjv,stem
larder,['jɔ̃'],['ɔ̃'],[''],['jɔ̃'],['əʁE'],['s'],['at'],"['O', 'a']",['asje'],['əʁje'],['EtʁE'],['jas'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],['ɔ'],['ɔ̃'],"['ɥ', 'E']","['d', 'E']","['E', 'E']",['Eʁ'],[''],[''],['E'],['a'],"['iʁ', 'ɔ̃']","['ɛ', 'əʁE']","['əʁ', 'e']",['əʁa'],['e'],[''],['sE'],['je'],[''],['e'],"['E', 'əʁjɔ̃']",['asjɔ̃'],"['ɛ', 'əʁE']","['O', 'e']",['am'],['e'],['je'],['e'],"['E', 'jɑ̃']","['O', 'e']","['O', 'as']",['əʁE'],['ɔ'],[''],['eksfOl']
larguer,"['z', 'ɔ̃']",['ɔ̃'],['i'],"['E', 'jɔ̃']",['əʁE'],['ɔ'],"['O', 'at']",['a'],"['jas', 'je']","['ɔ', 'əʁje']",['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['i'],['a'],['ɛ'],"['d', 'jɔ̃']","['O', 'E']",['E'],['ʁE'],['ʁ'],['d'],[''],['E'],"['O', 'a']","['əʁ', 'ɔ̃']","['y', 'ʁE']","['ʁ', 'e']",['əʁa'],['sje'],[''],"['O', 'E']",['e'],['e'],['e'],"['ɛ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],['e'],['am'],"['p', 'e']",['je'],['e'],['ɑ̃'],['je'],['as'],['ʁE'],[''],[''],"['kɔʁd', 'n']"
larmoyer,['ɔ̃'],['jɔ̃'],['wa'],"['ə', 'jɔ̃']","['ɔ', 'əʁE']",['s'],['at'],['a'],['asje'],['əʁje'],['əʁE'],['as'],"['ɛ̃d', 'ʁ', 'ɔ̃']",['ʁa'],['as'],[''],['a'],[''],"['i', 'jɔ̃']","['d', 'i']","['O', 'E']","['O', 'E']",['Eʁ'],['ɔ'],[''],"['ɥ', 'E']",['a'],"['tʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],"['O', 'je']",[''],"['E', 'E']",['ʁ'],['e'],"['O', 'e']","['ɔ', 'əʁjɔ̃']","['is', 'jɔ̃']",['ʁE'],['e'],['am'],['e'],['je'],"['ə', 'e']",['ɑ̃'],['e'],"['O', 'as']","['ɔ', 'əʁE']",[''],[''],['kɔ̃fiʁm']
latter,['ɔ̃'],['jɔ̃'],[''],['ɔ̃'],['əʁE'],['ɛs'],"['E', 'at']",[''],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['z'],['ja'],[''],['jɔ̃'],['E'],['E'],['E'],"['aki', 'ʁ']",['y'],['ɔ'],"['E', 'E']",['a'],"['ɔ', 'əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɛ', 'əʁa']","['o', 'je']",[''],['E'],['e'],"['O', 'e']",['ʁ'],['ʁjɔ̃'],"['E', 'asjɔ̃']","['ɔ', 'əʁE']",['e'],['am'],['e'],"['O', 'je']",['e'],['ɑ̃'],['e'],['as'],"['ɔ', 'əʁE']",['s'],[''],['aksEswaʁiz']
laver,"['s', 'ɔ̃']",['ɔ̃'],['ɔ'],"['O', 'jɔ̃']","['ɔ', 'əʁE']",['s'],['at'],['y'],['asje'],['əʁje'],"['iʁ', 'E']","['E', 'as']","['ɔ', 'əʁ', 'ɔ̃']",['ʁa'],['as'],['ɔ'],['ja'],[''],"['E', 'jɔ̃']",['E'],['E'],"['O', 'E']",['ʁ'],[''],[''],['E'],['i'],"['ɔ', 'əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['ʁ', 'e']",['əʁa'],"['E', 'je']",['ɛ'],"['E', 'E']",['e'],"['O', 'e']",['e'],['əʁjɔ̃'],['asjɔ̃'],"['ɔ', 'əʁE']",['e'],['am'],['e'],"['E', 'je']",['e'],['ɑ̃'],['e'],['as'],"['iʁ', 'E']",[''],['p'],['ɛ̃tyb']
layer,"['ə', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],['əʁE'],['ɛ'],"['o', 'at']",['a'],"['E', 'asje']","['ɛ', 'əʁje']","['waʁ', 'E']",['as'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],['ɔ'],"['d', 'i']",[''],['jɔ̃'],['E'],['jE'],['E'],['Eʁ'],[''],['E'],['E'],['a'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['E', 'əʁ', 'e']","['u', 'ʁa']",['je'],[''],['aɲE'],"['ə', 'n', 'iʁ']","['E', 'e']","['E', 'e']",['əʁjɔ̃'],"['jas', 'jɔ̃']","['iʁ', 'E']",['e'],['am'],"['O', 'e']",['je'],['e'],['jɑ̃'],['e'],[nan],"['ɔ', 'əʁE']",['ɔ'],['wav'],['ɑ̃mɑ̃ʃ']
laïciser,"['o', 'ɔ̃']",['ɔ̃'],['ɔ'],['jɔ̃'],"['ɛ', 'əʁE']",['s'],['at'],['ja'],['asje'],['əʁje'],"['ɔ', 'əʁE']","['E', 'as']","['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['vi'],[''],"['i', 'jɔ̃']","['O', 'E']",['E'],['E'],['ɥEʁ'],['ɛ'],[''],['E'],"['E', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɔ', 'əʁa']",['je'],[''],['E'],"['O', 'e']",[''],"['ə', 'e']",['əʁjɔ̃'],"['E', 'asjɔ̃']",['əʁE'],['je'],"['O', 'am']",['e'],['je'],['e'],['ɑ̃'],['e'],['as'],['əʁE'],[''],['ɔ'],['ɛ̃tɛʁn']
lessiver,['ɔ̃'],"['O', 'ɔ̃']",[''],['jɔ̃'],"['ɔ', 'əʁE']",[''],['at'],[''],"['O', 'asje']",['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['dʁa'],['as'],[''],"['O', 'a']",[''],"['l', 'jɔ̃']",['E'],['E'],['E'],['Eʁ'],[''],['ɛ̃'],['E'],[''],"['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],['je'],['ɔ'],['E'],['e'],['e'],['e'],"['ɛ', 'əʁjɔ̃']",['asjɔ̃'],"['ɔ', 'əʁE']","['Ø', 'e']",['am'],['e'],['je'],"['al', 'e']","['O', 'ɑ̃']","['O', 'e']",['as'],['əʁE'],[''],['ɔ'],['inOsɑ̃t']
lester,['jɔ̃'],"['O', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],[''],"['E', 'at']",[''],['asje'],"['ɔ', 'əʁje']",['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['ɔ'],['y'],[''],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],['ɔ'],[''],['jE'],['y'],"['əʁ', 'ɔ̃']",['əʁE'],"['ʁ', 'e']",['əʁa'],"['z', 'je']",['E'],['jE'],"['O', 'e']",['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],"['O', 'am']",['e'],"['i', 'je']","['w', 'e']",['ɑ̃'],['je'],['as'],"['ɔ', 'əʁE']",['d'],[''],['ʃOzif']
leurrer,"['E', 'ɔ̃']",['ɔ̃'],[''],['sjɔ̃'],['əʁE'],[''],['jat'],['ja'],['asje'],['əʁje'],"['y', 'ʁE']",['as'],"['əʁ', 'ɔ̃']",['əʁa'],"['O', 'as']",[''],['a'],[''],['jɔ̃'],['jE'],['E'],['E'],['Eʁ'],['jɛn'],['ɛ'],['jE'],['a'],"['ɔ', 'əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɔ', 'əʁa']",[nan],[''],['E'],['e'],"['ə', 'e']",['d'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],"['E', 'am']",['e'],['je'],['e'],['ɑ̃'],['e'],"['O', 'as']",['əʁE'],['ɔ'],['ɔ'],['ʃatʁ']
lever,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],['ʁE'],['ɛ'],['at'],['a'],['sje'],"['y', 'ʁje']",['əʁE'],"['ə', 'as']","['ɔ', 'əʁ', 'ɔ̃']",['əʁa'],['s'],['s'],['a'],['E'],['jɔ̃'],"['ɥ', 'E']","['E', 'E']",['E'],['ʁ'],[''],[''],['E'],['a'],"['Etʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],"['O', 'je']",[''],['E'],['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],"['E', 'e']","['d', 'im']","['E', 'e']",['je'],['d'],['ɑ̃'],['je'],"['O', 'as']",['əʁE'],[''],[''],['kɔ̃ʒyʁ']
libeller,['ɔ̃'],['ɔ̃'],['ɔ'],"['E', 'ɔ̃']",['əʁE'],[''],['at'],['a'],['asje'],['əʁje'],['EtiʁE'],['s'],"['ɛ', 'əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],[''],"['o', 'a']",[''],"['j', 'ɔ̃']",['E'],"['O', 'E']",['E'],['Eʁ'],[''],['ɔ'],"['O', 'E']","['E', 'a']","['ʁ', 'ɔ̃']","['iʁ', 'E']","['əʁ', 'e']",['əʁa'],['je'],['ɛ'],"['ə', 'E']","['o', 'e']","['ɥ', 'e']",['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],"['O', 'am']","['O', 'e']","['E', 'je']",['e'],"['ə', 'ɑ̃']",['e'],['s'],['əʁE'],[''],[''],['sypʁim']
libérer,['ɔ̃'],"['O', 'ɔ̃']",[''],"['O', 'jɔ̃']",['əʁE'],[''],['t'],"['O', 'a']","['jas', 'je']","['ɛ', 'əʁje']","['ɛ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],"['E', 'a']",[''],"['i', 'jɔ̃']","['O', 'E']",['sE'],"['E', 'E']",['Eʁ'],[''],[''],['sE'],['a'],"['ɛ', 'əʁ', 'ɔ̃']",['ʁE'],"['ɔ', 'əʁ', 'e']",['dʁa'],['je'],['i'],['E'],['ɛʁ'],['e'],['e'],['əʁjɔ̃'],"['O', 'asjɔ̃']",['əʁE'],['e'],['am'],['e'],['je'],['e'],['ɑ̃'],['je'],['as'],['əʁE'],['ɛ'],[''],['pʁEkOniz']
licencier,['ɔ̃'],['ɔ̃'],['ɔ'],['sjɔ̃'],['miʁE'],[''],['at'],"['E', 'a']",['jasje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['s'],['a'],[''],['jɔ̃'],['E'],"['E', 'E']",['E'],"['O', 'Eʁ']",['ɔ'],[''],"['E', 'E']",['a'],"['ɛ', 'əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['əʁ', 'e']",['əʁa'],"['O', 'je']",[''],['E'],"['ɥ', 'e']","['O', 'e']",[''],"['ɛ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],['e'],['am'],"['E', 'e']",['je'],['e'],['sɑ̃'],['e'],['as'],['ʁE'],['m'],[''],['ʁəkɔ̃figyʁ']
licher,['ɔ̃'],['ɔ̃'],['y'],"['i', 'jɔ̃']",['ʁE'],['s'],['at'],['a'],['sje'],['əʁje'],['əʁE'],['as'],"['ʁ', 'ɔ̃']",['əʁa'],['as'],['s'],['a'],['ɔ'],"['O', 'jɔ̃']",['E'],['E'],"['t', 'E']","['y', 'ʁ']",[''],[''],['E'],"['O', 'a']","['Øv', 'ʁɔ̃']","['y', 'ʁE']","['waʁ', 'e']",['əʁa'],"['i', 'je']",['ɔ'],"['E', 'E']",['e'],"['ə', 'e']",['e'],['əʁjɔ̃'],['asjɔ̃'],"['ɛ', 'əʁE']",['e'],['am'],['e'],"['E', 'je']",['e'],['ɑ̃'],['e'],['s'],['əʁE'],['z'],[''],['somyʁ']
lichotter,['ɔ̃'],"['O', 'ɔ̃']",[''],['jɔ̃'],"['ʁ', 'E']",[''],['at'],['a'],['asje'],['əʁje'],"['ɔ', 'əʁE']",['as'],"['ɛ', 'əʁ', 'ɔ̃']",['əʁa'],['as'],[''],[''],['ɔ'],['jɔ̃'],['E'],"['O', 'E']",['E'],"['ə', 'Eʁ']",['d'],[''],"['O', 'E']","['O', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɛ̃d', 'ʁa']","['y', 'je']",[''],['sE'],['e'],['y'],['e'],['ʁjɔ̃'],['asjɔ̃'],['əʁE'],"['E', 'e']",['jam'],"['O', 'e']",['je'],[''],['ɑ̃'],"['O', 'e']",['as'],['əʁE'],[''],[''],"['sut', 'y']"
lier,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],"['ɔ', 'əʁE']",[''],"['d', 'it']",['a'],['asje'],['ʁje'],['əʁE'],['as'],"['ɛ', 'əʁ', 'ɔ̃']","['ɔ', 'əʁa']","['E', 'as']",[''],['a'],['ɛ'],['jɔ̃'],['E'],['E'],"['ɥ', 'E']",['Eʁ'],[''],[''],['E'],['i'],"['əʁ', 'ɔ̃']",['əʁE'],"['ʁ', 'e']",['ʁa'],"['E', 'je']",[''],['zE'],['e'],['e'],['e'],"['ɔ', 'əʁjɔ̃']",['asjɔ̃'],"['ɛ', 'əʁE']","['E', 'e']",['am'],['e'],['sje'],[''],['ɑ̃'],['e'],['as'],['əʁE'],['y'],"['a', 'j']",['tʁEmyl']
lifter,"['s', 'ɔ̃']","['O', 'ɔ̃']",['y'],['jɔ̃'],"['ɛ', 'əʁE']",['ɔ'],"['O', 'at']",['a'],['asje'],"['ɛ', 'əʁje']",['əʁE'],['as'],"['əʁ', 'ɔ̃']",['dʁa'],['as'],['ɛs'],['Eɲi'],['i'],['ɔ̃'],['E'],['E'],['E'],"['E', 'Eʁ']",['ɔ'],[''],['E'],"['E', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],['i'],['E'],['e'],"['o', 'e']","['O', 'e']",['əʁjɔ̃'],['asjɔ̃'],"['ɔ', 'əʁE']",['e'],['am'],"['ɥ', 'e']","['ə', 'n', 'je']",['e'],['ɑ̃'],['e'],['as'],['əʁE'],[''],['t'],['v']
ligaturer,['ɔ̃'],"['E', 'ɔ̃']",[''],['jɔ̃'],['ʁE'],['u'],"['E', 'at']",['a'],"['O', 'asje']",['iʁje'],['ʁE'],['s'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],[''],['jɔ̃'],"['E', 'E']","['O', 'E']",['sE'],"['O', 'Eʁ']",['ɛ'],[''],"['O', 'E']",['a'],"['əʁ', 'ɔ̃']",['ʁE'],"['ɛ', 'əʁ', 'e']",['əʁa'],['je'],[''],['E'],['e'],['e'],['e'],"['ɔ', 'əʁjɔ̃']",['sjɔ̃'],['əʁE'],['e'],['jam'],['je'],['je'],['e'],['ɑ̃'],"['E', 'e']","['E', 'as']","['ɔ', 'əʁE']",['ɛ'],[''],['plaʒ']
ligner,"['O', 'ɔ̃']","['ul', 'ɔ̃']",['ɔ'],"['O', 'jɔ̃']",['jɛ̃dʁE'],['ɔ'],['at'],['aly'],['asje'],"['ʁ', 'je']",['ʁE'],['as'],"['ʁ', 'ɔ̃']",['əʁa'],['as'],['s'],['a'],[''],['jɔ̃'],"['E', 'E']",['E'],"['ə', 'n', 'E']","['E', 'Eʁ']",['ɔ'],[''],['E'],"['ə', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['ʁ', 'e']",['əʁa'],['je'],[''],['E'],['e'],['y'],"['O', 'e']",['əʁjɔ̃'],['asjɔ̃'],"['ɛ', 'əʁE']",['e'],['am'],['e'],['sje'],"['w', 'e']",['ɑ̃'],"['O', 'e']",['as'],['əʁE'],['y'],[''],['ʁəlɑ̃s']
ligoter,"['d', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],['əʁE'],['ɔ'],['at'],['a'],"['E', 'asje']","['ɛ', 'əʁje']",['əʁE'],['as'],"['əʁ', 'ɔ̃']","['ɛ', 'əʁa']",['as'],[''],"['ə', 'a']",[''],['jɔ̃'],[''],"['E', 'E']",['E'],['Eʁ'],[''],['i'],"['O', 'E']",['a'],"['tʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['sje'],[''],['E'],"['E', 'e']",['e'],['e'],"['ɔ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],['e'],"['O', 'am']",['e'],"['O', 'je']",['e'],['ɑ̃'],['e'],['as'],['ʁE'],[''],[''],"['d', 'ʁ', 'j']"
liguer,"['s', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],"['u', 'ʁE']",[''],['at'],"['ə', 'a']","['E', 'asje']",['əʁje'],['əʁE'],"['O', 'as']","['ʁ', 'ɔ̃']","['ɔ', 'əʁa']","['O', 'as']",['jɛn'],['a'],['ɔ'],['sjɔ̃'],['E'],['E'],['E'],['Eʁ'],['ɛɲ'],[''],"['Et', 'E']",['zi'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['iʁ', 'a']","['o', 'je']",['ɛ'],"['ə', 'E']","['E', 'e']",['e'],[''],['əʁjɔ̃'],"['d', 'isjɔ̃']","['ɛ', 'əʁE']","['O', 'e']",['m'],['e'],"['O', 'je']",['e'],['ɑ̃'],"['ɥ', 'e']",['as'],['ʁE'],[''],['i'],"['ʁasEʁ', 'n']"
limer,['ɔ̃'],['ɔ̃'],['jɛ̃'],"['O', 'jɔ̃']",['ʁE'],['ɛ'],['at'],[''],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['ɔ'],['a'],[''],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],[''],[''],['sE'],"['O', 'a']","['ɔ', 'əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['əʁ', 'e']",['əʁa'],['sje'],[''],['E'],['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],"['ən', 'e']","['O', 'am']","['O', 'e']",['je'],"['ə', 'e']",['ɑ̃'],['e'],['jas'],['ʁE'],[''],[''],"['ʁəl', 'k']"
limiter,['ɔ̃'],"['v', 'ɔ̃']",['ɛ'],['jɔ̃'],['əʁE'],[''],"['E', 'at']",['a'],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']","['iʁ', 'a']",['as'],[''],[''],[''],"['ə', 'jɔ̃']",['E'],['E'],['E'],"['O', 'Eʁ']",[''],[''],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],"['O', 'je']",[''],['sE'],['e'],"['O', 'e']",['e'],['əʁjɔ̃'],['asjɔ̃'],['ʁE'],[nan],"['E', 'am']","['ən', 'e']",['je'],['e'],['ɑ̃'],['e'],['as'],"['ɔ', 'əʁE']",[''],[''],['dEʒ']
limoger,['jɔ̃'],"['O', 'ɔ̃']",[''],['jɔ̃'],['ʁE'],[''],['at'],"['O', 'a']",['sje'],['əʁje'],"['ɛ', 'əʁE']","['O', 'as']","['əʁ', 'ɔ̃']",['əʁa'],"['O', 'as']",[''],['a'],[''],['jɔ̃'],['E'],['E'],"['O', 'E']",['iʁ'],['ɛ'],['ʁ'],"['O', 'E']","['j', 'a']","['ɔ', 'əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],[''],"['O', 'E']",['e'],['e'],['d'],"['ɛ', 'əʁjɔ̃']","['O', 'asjɔ̃']",['əʁE'],['e'],"['O', 'am']",['e'],['je'],['e'],['ɑ̃'],['e'],"['ə', 'as']","['ɔ', 'əʁE']",['ɔ'],[''],['dEdwan']
liposucer,['ɔ̃'],"['O', 'ɔ̃']",[''],['jɔ̃'],"['ɛ', 'əʁE']",['ɛ'],"['O', 'at']",['ja'],"['E', 'asje']",['əʁje'],"['Eʁ', 'E']",['as'],"['ʁ', 'ɔ̃']",['əʁa'],['jas'],[''],"['O', 'a']",[''],['ɔ̃'],['E'],['E'],"['ə', 'E']",['Eʁ'],['y'],['ɔ'],['E'],"['o', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['y', 'ʁ', 'e']","['y', 'ʁa']",['je'],[''],['E'],['ʁ'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['ʁE'],['e'],"['O', 'am']","['O', 'e']",['je'],['e'],['ɑ̃'],[nan],['as'],"['ɛ', 'əʁE']",['i'],[''],['Enɔ̃s']
liquider,['ɔ̃'],['ɔ̃'],['y'],['jɔ̃'],['əʁE'],['ɛ'],['at'],[''],"['O', 'asje']","['ɔ', 'əʁje']",['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],[''],"['E', 'jɔ̃']",['E'],['E'],"['O', 'E']",['Eʁ'],[''],[''],['E'],"['d', 'i']","['œ', 'əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],['je'],[''],['E'],"['O', 'e']",[''],"['E', 'e']",['əʁjɔ̃'],['asjɔ̃'],['əʁE'],"['j', 'e']","['O', 'am']",['e'],['je'],['e'],"['E', 'ɑ̃']",[''],['as'],['əʁE'],['i'],[''],['fuʁ']
liquéfier,"['E', 'ɔ̃']",['ɔ̃'],['ɛ'],"['i', 'jɔ̃']",['əʁE'],['s'],"['O', 'at']","['O', 'a']",['asje'],['əʁje'],"['ɛ', 'əʁE']",['as'],"['ʁ', 'ɔ̃']","['ɛ', 'əʁa']",[nan],[''],['a'],[''],['jɔ̃'],[''],['E'],['E'],['Eʁ'],[''],['ɛ'],['E'],['a'],"['ʁ', 'ɔ̃']",['ʁE'],"['əʁ', 'e']",['əʁa'],['je'],[''],"['E', 'E']","['E', 'e']","['ə', 'n']",['e'],['əʁjɔ̃'],"['ə', 'asjɔ̃']","['u', 'ʁE']",['e'],['am'],"['s', 'e']","['wa', 'je']",['e'],['ɑ̃'],['e'],['jas'],['ʁE'],['ɔ'],['ɛ'],['ʁənEtwa']
lire,['ɔ̃'],['ɔ̃'],['wa'],['jɔ̃'],"['ɛ', 'əʁE']",[''],['t'],['a'],['asje'],"['E', 'əʁje']",['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],"['E', 'as']",[''],"['O', 'a']",[''],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],[''],[''],['E'],['a'],"['y', 'ʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],[''],['E'],['e'],['e'],"['ə', 'e']",['əʁjɔ̃'],"['E', 'asjɔ̃']",['əʁE'],"['s', 'e']",['am'],['e'],"['E', 'je']",['ɛ̃t'],['ɑ̃'],['je'],['jas'],['əʁE'],['ɔ'],['ɛs'],['aviz']
lisser,['ɔ̃'],"['uv', 'ɔ̃']",['ɛ'],"['ə', 'jɔ̃']",['əʁE'],[''],['at'],['a'],['asje'],['əʁje'],"['ɔ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['zi'],[''],"['O', 'jɔ̃']","['ə', 'E']",['E'],['E'],['ʁ'],[''],[''],['sE'],"['E', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['iʁ', 'e']","['ɛ', 'əʁa']",['je'],[''],"['O', 'E']",['e'],"['E', 'e']",['e'],"['ʁ', 'jɔ̃']",['asjɔ̃'],"['ɔ', 'əʁE']",['e'],['am'],"['O', 'e']",['je'],['e'],['ɑ̃'],[''],"['O', 'as']","['ɔ', 'əʁE']",[''],[''],['kOdif']
lister,"['s', 'ɔ̃']",['ɔ̃'],[''],"['O', 'jɔ̃']",['əʁE'],['ɔ'],['at'],['a'],"['O', 'asje']",['əʁje'],['əʁE'],"['O', 'as']","['əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['s'],['ɛ'],"['Ø', 'a']",['i'],['jɔ̃'],['E'],['E'],"['O', 'E']","['O', 'Eʁ']",[''],[nan],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],"['ʁi', 'je']",['ɛ'],['sE'],['e'],['e'],['e'],['əʁjɔ̃'],"['O', 'asjɔ̃']",['əʁE'],['e'],['zim'],['te'],['je'],[''],['ɑ̃'],['e'],['as'],"['ɛ', 'əʁE']",[''],[''],"['f', 'ʁ']"
liter,['ɔ̃'],['ɥɔ̃'],[''],['sjɔ̃'],['pʁE'],[''],"['O', 'at']","['O', 'a']",['asje'],['əʁje'],['əʁE'],['as'],"['ɛ', 'əʁ', 'ɔ̃']",['tʁa'],"['O', 'as']",[''],['a'],[''],"['Et', 'jɔ̃']",['E'],"['E', 'E']",['E'],"['O', 'Eʁ']",[''],['jɛʁ'],"['E', 'E']","['o', 'a']",['ʁɔ̃'],['əʁE'],"['ɔ', 'əʁ', 'e']","['ɛ̃d', 'ʁa']","['O', 'je']",['ɔ'],['sE'],['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],"['O', 'am']",['e'],"['ə', 'je']",['e'],"['ə', 'ɑ̃']",['e'],['jas'],['əʁE'],['ɔ'],['ɛ'],['paʁ']
litrer,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],['jɛ̃dʁE'],[''],['at'],['a'],['asje'],['udʁije'],['əʁE'],"['E', 'as']","['ɛ', 'əʁ', 'ɔ̃']",['əʁa'],['as'],[''],[''],['ɔ'],['sjɔ̃'],['E'],"['wa', 'jE']","['E', 'E']",['Eʁ'],['ɔ'],[''],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],"['i', 'je']",['ɛ'],['jE'],['e'],"['O', 'e']",[''],"['u', 'ʁjɔ̃']",['asjɔ̃'],"['ɔ', 'əʁE']",['e'],['am'],['e'],['je'],['e'],['ɑ̃'],['e'],['as'],['əʁE'],['ɔ'],['ɛɲ'],['kɔ̃bl']
livrer,['ɔ̃'],"['O', 'ɔ̃']",['ɛ'],['sjɔ̃'],['tiʁE'],[''],['at'],"['E', 'a']","['E', 'asje']","['ɔ', 'əʁje']",['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['ɔ'],"['t', 'is']",['ɑ̃'],['jɔ̃'],['E'],['E'],['sE'],['Eʁ'],['ɛ'],[''],['E'],['a'],"['əʁ', 'ɔ̃']","['œ', 'əʁE']","['əʁ', 'e']",['əʁa'],"['O', 'e']",[''],['E'],['e'],['je'],[''],"['ɔ', 'əʁjɔ̃']",['asjɔ̃'],['EtʁE'],['e'],['am'],"['O', 'e']","['Et', 'je']",['e'],"['O', 'ɑ̃']",['e'],"['O', 'as']",['əʁE'],[''],[''],['dEzav']
